submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,hit_id,item,botresponse,trials,assignment_id,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,worker_id,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
462,NA,redwood,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/sequoia.png,trees,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,trees,NA,2,1567790209299,2,This is a ,1.50,These are both,bonsai,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,1,This is a ,1.50,These are both,big,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,2,This is a ,1.50,These are both,great dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,3,This is a ,1.50,These are both,great dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,4,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,5,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,6,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,7,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,8,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,9,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,10,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,11,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dog,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,12,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,NA,pug,NA,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,,NA,warmup/pug.jpg,dogs,some_college,NA,NA,A12A5GVJX5RZC4,english,male,NA,dogs,NA,3,1567790209299,13,This is a ,1.50,These are both,great Dane,NA,NA,warmup2
462,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),images/tree-parade-bonsai.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,38,bonsai,,1,NA,NA,some_college,small,NA,A12A5GVJX5RZC4,english,male,,NA,You and your friend see the following:,1,1567790209299,NA,NA,1.50,NA,NA,NA,congr,custom_main_text2
462,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),images/dog-parade-pug.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs2,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big pug.</b>",prenominal,NA,38,pugs,,0,NA,NA,some_college,big,NA,A12A5GVJX5RZC4,english,male,,NA,You and your friend see the following:,2,1567790209299,NA,NA,1.50,NA,NA,NA,incongr,custom_main_text2
462,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 13:16:49 GMT-0400 (Eastern Daylight Time),images/dog-parade-doberman.png,13,NA,NA,NA,,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs1,Elizabeth,NA,38F71OA9GUKO9WCA55JS75LA75FMFY,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small doberman.</b>",prenominal,NA,38,Doberman,,0,NA,NA,some_college,small,NA,A12A5GVJX5RZC4,english,male,,NA,You and your friend see the following:,3,1567790209299,NA,NA,1.50,NA,NA,NA,incongr,custom_main_text2
460,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,NA,linda,1,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings,,NA,NA,NA,graduated_college,NA,comp_class_warmup,A1MKCTVKE7J0ZP,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567790201970,1,NA,1.50,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
460,NA,dandelion,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/sunflower.png,dandelion,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,flowers,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,sunflower,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,flowers,NA,1,1567790201970,1,This is a ,1.50,These are both,sunflower,NA,NA,warmup1
460,NA,pug,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/great-dane.jpg,pug,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,great dane,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,dogs,NA,2,1567790201970,1,This is a ,1.50,These are both,great dane,NA,NA,warmup1
460,NA,hummingbird,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,eagle,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,birds,NA,3,1567790201970,1,This is an ,1.50,These are both,eagle,NA,NA,warmup1
460,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/bird-parade-basic.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,birds,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,birds,,1,NA,NA,graduated_college,small,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,1,1567790201970,NA,NA,1.50,NA,NA,NA,basic,custom_main_text1
460,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/flower-parade-dandelion.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,flowers,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big dandelion.</b>",prenominal,NA,29,dandelions,,0,NA,NA,graduated_college,big,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,2,1567790201970,NA,NA,1.50,NA,NA,NA,incongr,custom_main_text1
460,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/dog-parade-great-dane.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs2,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,29,great danes,,0,NA,NA,graduated_college,big,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,3,1567790201970,NA,NA,1.50,NA,NA,NA,congr,custom_main_text1
460,NA,sequoia,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,trees,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,bonsai,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,trees,NA,1,1567790201970,1,This is a ,1.50,These are both,bonsai,NA,NA,warmup2
460,NA,bluefin tuna,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,goldfish,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,fish,NA,2,1567790201970,1,This is a ,1.50,These are both,goldfish,NA,NA,warmup2
460,NA,swordfish,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,goldfish,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,fish,NA,2,1567790201970,2,This is a ,1.50,These are both,goldfish,NA,NA,warmup2
460,NA,chihuahua,NA,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,A1MKCTVKE7J0ZP,English,female,NA,dogs,NA,3,1567790201970,1,This is a ,1.50,These are both,doberman,NA,NA,warmup2
460,What do you think your friend meant?,NA,It is small relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/tree-parade-basic.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,trees,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a small bonsai.</b>",prenominal,NA,29,bonsai,,0,NA,NA,graduated_college,small,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,1,1567790201970,NA,NA,1.50,NA,NA,NA,basic,custom_main_text2
460,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/dog-parade-basic.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,dogs1,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,29,dogs,,1,NA,NA,graduated_college,big,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,2,1567790201970,NA,NA,1.50,NA,NA,NA,basic,custom_main_text2
460,Please rephrase your friend's comment.,NA,It is big relative to other ,Fri Sep 06 2019 12:16:41 GMT-0500 (Central Daylight Time),images/fish-parade-swordfish.png,13,NA,NA,NA,Everything worked well,1,3W1K7D6QSB5V821KPQIO8XUAG86BZ8,fish,linda,NA,338JKRMM27N7LRUR3SHN1Z2NT33AH0,NA,1,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,29,swordfish,,1,NA,NA,graduated_college,big,NA,A1MKCTVKE7J0ZP,English,female,,NA,You and your friend see the following:,3,1567790201970,NA,NA,1.50,NA,NA,NA,congr,custom_main_text2
459,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,NA,NA,NA,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,NA,jessica,1,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",23,buildings,just really do hope to see a bonus with this for my time,NA,NA,NA,some_college,NA,comp_class_warmup,A3HZFB2JLF3JMY,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1567790122656,1,NA,1.50,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
459,NA,large fish,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,goldfish,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,fish,NA,1,1567790122656,1,This is a ,1.50,These are both,small fish,NA,NA,warmup1
459,NA,large fish,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,goldfish,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,fish,NA,1,1567790122656,2,This is a ,1.50,These are both,small fish,NA,NA,warmup1
459,NA,large fish,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,goldfish,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,fish,NA,1,1567790122656,3,This is a ,1.50,These are both,small fish,NA,NA,warmup1
459,NA,swordfish,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/goldfish.png,swordfish,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,goldfish,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,fish,NA,1,1567790122656,4,This is a ,1.50,These are both,goldfish,NA,NA,warmup1
459,NA,tree,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,bonsai,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/sequoia.png,tree,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,trees,NA,2,1567790122656,1,This is a ,1.50,These are both,tree,NA,NA,warmup1
459,NA,redwood,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,bonsai,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/sequoia.png,tree,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,trees,NA,2,1567790122656,2,This is a ,1.50,These are both,bonsai,NA,NA,warmup1
459,NA,redwood,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,bonsai,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/sequoia.png,trees,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,trees,NA,2,1567790122656,3,This is a ,1.50,These are both,bonsai,NA,NA,warmup1
459,NA,hummingbird,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/eagle.jpg,hummingbird,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,birds,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,eagle,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/colibri.jpg,birds,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,birds,NA,3,1567790122656,1,This is an ,1.50,These are both,eagle,NA,NA,warmup1
459,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,13,NA,NA,NA,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,birds,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big eagle.</b>",prenominal,NA,23,eagles,just really do hope to see a bonus with this for my time,0,NA,NA,some_college,big,NA,A3HZFB2JLF3JMY,English,male,,NA,You and your friend see the following:,1,1567790122656,NA,NA,1.50,NA,NA,NA,basic,custom_main_text1
459,What do you think your friend meant?,NA,It is big relative to other ,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,13,NA,NA,NA,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,trees,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,NA,0,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,23,trees,just really do hope to see a bonus with this for my time,1,NA,NA,some_college,big,NA,A3HZFB2JLF3JMY,English,male,,NA,You and your friend see the following:,2,1567790122656,NA,NA,1.50,NA,NA,NA,basic,custom_main_text1
459,Please rephrase your friend's comment.,NA,It is big relative to other ,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),images/fish-parade-goldfish.png,13,NA,NA,NA,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,fish,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,NA,2,yes,"You and your friend see another member of the group <br /> (not pictured), and your friend says: <br/><b>That's a big goldfish.</b>",prenominal,NA,23,fishes,just really do hope to see a bonus with this for my time,0,NA,NA,some_college,big,NA,A3HZFB2JLF3JMY,English,male,,NA,You and your friend see the following:,3,1567790122656,NA,NA,1.50,NA,NA,NA,incongr,custom_main_text1
459,NA,chiwawa,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,doberman,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,dogs,NA,1,1567790122656,1,This is a ,1.50,These are both,dog,NA,NA,warmup2
459,NA,chihuahua,NA,Fri Sep 06 2019 13:15:22 GMT-0400 (Eastern Daylight Time),NA,13,warmup/doberman.png,chihuahua,This is a ,no,1,3PIOQ99R7YAGNCW7MTOPI0FPVF4UNQ,dogs,jessica,NA,3K4J6M3CXFHTLVZGJMZ5GZQME3QAG1,doberman,NA,yes,Please label the pictures below.,NA,NA,23,NA,just really do hope to see a bonus with this for my time,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,A3HZFB2JLF3JMY,English,male,NA,dogs,NA,1,1567790122656,2,This is a ,1.50,These are both,doberman,NA,NA,warmup2
