submission_id,question,response1,sentence_left,startDate,context_picture,pic,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,trial_name,utterance
1429,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,,1,fish,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,41,fish,,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,4,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That one is big.</b>
1429,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,images/redwood.png,30,NA,NA,NA,,1,trees,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,41,trees,,1,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,5,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That redwood is big.</b>
1429,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,,1,fish,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,goldfish,,2,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,6,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small one.</b>
1429,NA,puppy,NA,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,,1,dogs,margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,41,NA,,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1576174905567,1,This is a ,1.75,These are both,rotwiler,NA,warmup2,NA
1429,NA,chihuahua,NA,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,,1,dogs,margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,41,NA,,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,1,1576174905567,2,This is a ,1.75,These are both,doberman,NA,warmup2,NA
1429,NA,puppy,NA,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,,1,dogs,margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,41,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1576174905567,1,This is a ,1.75,These are both,dog,NA,warmup2,NA
1429,NA,pug,NA,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,,1,dogs,margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,41,NA,,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1576174905567,2,This is a ,1.75,These are both,great dane,NA,warmup2,NA
1429,NA,hummingbird,NA,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,,1,birds,margaret,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,41,NA,,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1576174905567,1,This is an ,1.75,These are both,eagle,NA,warmup2,NA
1429,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,images/chihuahua.png,30,NA,NA,NA,,1,dogs1,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,chihuahaua,,1,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,1,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small chihuahua.</b>
1429,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/bird-parade-hummingbird.png,images/hummingbird.png,30,NA,NA,NA,,1,birds,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,birds,,0,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,2,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small bird.</b>
1429,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/dog-parade-doberman.png,images/doberman.png,30,NA,NA,NA,,1,dogs1,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,doberman,,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,3,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
1429,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/dog-parade-pug.png,images/pug.png,30,NA,NA,NA,,1,dogs2,margaret,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,dogs,,0,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,4,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small dog.</b>
1429,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,images/great-dane.png,30,NA,NA,NA,,1,dogs2,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,41,dogs,,0,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,5,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dog is big.</b>
1429,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 10:21:45 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,,1,birds,margaret,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,41,birds,,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,6,1576174905567,NA,NA,1.75,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
1488,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,NA,NA,NA,No glitches.,2,NA,linda,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",53,buildings,Thanks for letting me participate. :),NA,NA,NA,some_college,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1576176849393,1,NA,1.00,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA
1488,NA,pug,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,No glitches.,2,dogs,linda,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,1,1576176849393,1,This is a ,1.00,These are both,great dane,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,1,This is a ,1.00,These are both,bonsai,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,2,This is a ,1.00,These are both,plant,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,3,This is a ,1.00,These are both,tree,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,4,This is a ,1.00,These are both,bonsai tree,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,5,This is a ,1.00,These are both,bonsai tree,NA,warmup1,NA
1488,NA,redwood tree,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,tress,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,6,This is a ,1.00,These are both,bonsai tree,NA,warmup1,NA
1488,NA,redwood tree,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,trees,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,7,This is a ,1.00,These are both,bonsai tree,NA,warmup1,NA
1488,NA,redwood tree,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,trees,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,8,This is a ,1.00,These are both,bonsai tree,NA,warmup1,NA
1488,NA,redwood,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No glitches.,2,trees,linda,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/sequoia.png,trees,some_college,NA,NA,english,female,NA,trees,NA,2,1576176849393,9,This is a ,1.00,These are both,bonsai,NA,warmup1,NA
1488,NA,chihuahua,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No glitches.,2,dogs,linda,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,3,1576176849393,1,This is a ,1.00,These are both,Doberman Pinscher,NA,warmup1,NA
1488,NA,chihuahua,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No glitches.,2,dogs,linda,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,3,1576176849393,2,This is a ,1.00,These are both,Doberman Pinscher,NA,warmup1,NA
1488,NA,chihuahua,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No glitches.,2,dogs,linda,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,3,1576176849393,3,This is a ,1.00,These are both,Doberman,NA,warmup1,NA
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/dog-parade-chihuahua.png,images/chihuahua.png,30,NA,NA,NA,No glitches.,2,dogs1,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,Chihuahuas,Thanks for letting me participate. :),0,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,1,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That dog is small.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/dog-parade-great-dane.png,images/great-dane.png,30,NA,NA,NA,No glitches.,2,dogs2,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,Great danes,Thanks for letting me participate. :),1,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,2,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big great dane.</b>
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/tree-parade-bonsai.png,images/bonsai.png,30,NA,NA,NA,No glitches.,2,trees,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,bonsai trees,Thanks for letting me participate. :),1,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,3,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small bonsai.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,images/doberman.png,30,NA,NA,NA,No glitches.,2,dogs1,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,Dobermans,Thanks for letting me participate. :),1,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,4,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big doberman.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,images/redwood.png,30,NA,NA,NA,No glitches.,2,trees,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,trees,Thanks for letting me participate. :),0,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,5,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That tree is big.</b>
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,images/pug.png,30,NA,NA,NA,No glitches.,2,dogs2,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,dogs,Thanks for letting me participate. :),1,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,6,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That dog is small.</b>
1488,NA,hummingbird,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,No glitches.,2,birds,linda,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/colibri.jpg,birds,some_college,NA,NA,english,female,NA,birds,NA,1,1576176849393,1,This is an ,1.00,These are both,eagle,NA,warmup2,NA
1488,NA,swordfish,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,No glitches.,2,fish,linda,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/swordfish.jpg,fish,some_college,NA,NA,english,female,NA,fish,NA,2,1576176849393,1,This is a ,1.00,These are both,goldfish,NA,warmup2,NA
1488,NA,flower,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,No glitches.,2,flowers,linda,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,female,NA,flowers,NA,3,1576176849393,1,This is a ,1.00,These are both,sunflower,NA,warmup2,NA
1488,NA,dandelion,NA,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,No glitches.,2,flowers,linda,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,53,NA,Thanks for letting me participate. :),NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,female,NA,flowers,NA,3,1576176849393,2,This is a ,1.00,These are both,sunflower,NA,warmup2,NA
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/bird-parade-hummingbird.png,images/hummingbird.png,30,NA,NA,NA,No glitches.,2,birds,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,hummingbirds.,Thanks for letting me participate. :),2,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,1,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small one.</b>
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,No glitches.,2,fish,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,goldfish.,Thanks for letting me participate. :),2,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,2,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is small.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,No glitches.,2,birds,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,eagles.,Thanks for letting me participate. :),1,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,3,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big eagle.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,No glitches.,2,flowers,linda,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,53,sunflowers.,Thanks for letting me participate. :),2,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,4,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
1488,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,images/dandelion.png,30,NA,NA,NA,No glitches.,2,flowers,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,flowers.,Thanks for letting me participate. :),0,NA,NA,some_college,small,NA,english,female,,NA,You and your friend see the following:,5,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That flower is small.</b>
1488,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:54:09 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,No glitches.,2,fish,linda,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,53,fish.,Thanks for letting me participate. :),2,NA,NA,some_college,big,NA,english,female,,NA,You and your friend see the following:,6,1576176849393,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is big.</b>
1317,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,NA,NA,NA,No,2,NA,Mary,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",58,buildings,,NA,NA,NA,higher_degree,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1576174311882,1,NA,1.20,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA
1317,NA,small dog,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No,2,dogs,Mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/chihuahua.jpg,dogs,higher_degree,NA,NA,English,female,NA,dogs,NA,1,1576174311882,1,This is a ,1.20,These are both,large dog,NA,warmup1,NA
1317,NA,chihuahua,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No,2,dogs,Mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/chihuahua.jpg,dogs,higher_degree,NA,NA,English,female,NA,dogs,NA,1,1576174311882,2,This is a ,1.20,These are both,doberman,NA,warmup1,NA
1317,NA,dandilion,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,No,2,flowers,Mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/dandelion.jpg,flowers,higher_degree,NA,NA,English,female,NA,flowers,NA,2,1576174311882,1,This is a ,1.20,These are both,sunflower,NA,warmup1,NA
1317,NA,dandelion,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,No,2,flowers,Mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/dandelion.jpg,flowers,higher_degree,NA,NA,English,female,NA,flowers,NA,2,1576174311882,2,This is a ,1.20,These are both,sunflower,NA,warmup1,NA
1317,NA,sparrow,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,No,2,birds,Mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/colibri.jpg,birds,higher_degree,NA,NA,English,female,NA,birds,NA,3,1576174311882,1,This is an ,1.20,These are both,eagle,NA,warmup1,NA
1317,NA,hummingbird,NA,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,No,2,birds,Mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/colibri.jpg,birds,higher_degree,NA,NA,English,female,NA,birds,NA,3,1576174311882,2,This is an ,1.20,These are both,eagle,NA,warmup1,NA
1317,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,images/doberman.png,30,NA,NA,NA,No,2,dogs1,Mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,dogs,,0,NA,NA,higher_degree,big,NA,English,female,,NA,You and your friend see the following:,1,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big dog.</b>
1317,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/dog-parade-chihuahua.png,images/chihuahua.png,30,NA,NA,NA,No,2,dogs1,Mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,dogs,,0,NA,NA,higher_degree,small,NA,English,female,,NA,You and your friend see the following:,2,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That dog is small.</b>
1317,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/bird-parade-hummingbird.png,images/hummingbird.png,30,NA,NA,NA,No,2,birds,Mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,birds,,0,NA,NA,higher_degree,small,NA,English,female,,NA,You and your friend see the following:,3,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That bird is small.</b>
1317,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,No,2,birds,Mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,birds,,1,NA,NA,higher_degree,big,NA,English,female,,NA,You and your friend see the following:,4,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That eagle is big.</b>
1317,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,No,2,flowers,Mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,flowers,,1,NA,NA,higher_degree,big,NA,English,female,,NA,You and your friend see the following:,5,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That sunflower is big.</b>
1317,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:11:51 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,images/dandelion.png,30,NA,NA,NA,No,2,flowers,Mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,flowers,,2,NA,NA,higher_degree,small,NA,English,female,,NA,You and your friend see the following:,6,1576174311882,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small one.</b>
