submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2165,What do you think your friend is saying is it small relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,33,NA,NA,NA,no,1,flowers,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,sunflower,NA,flowers,NA,NA,some_college,big,NA,eng,male,13295,You and your friend see the following:,2,1587388765988,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That sunflower is small.</b>
2165,What do you think your friend is saying is it small relative to?,NA,images/goldfish.png,images/fish-parade-basic.png,33,NA,NA,NA,no,1,fish,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,goldfish,NA,fish,NA,NA,some_college,small,NA,eng,male,9014,You and your friend see the following:,3,1587388765988,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small goldfish.</b>
2165,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,33,NA,NA,NA,no,1,dogs1,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,doberman,NA,dogs,NA,NA,some_college,big,NA,eng,male,7535,You and your friend see the following:,4,1587388765988,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That's a small doberman.</b>
2164,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,NA,1,NA,sarah,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,26,buildings,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587388627836,1,The Empire State Building is tall relative to other,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2164,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,NA,1,fish,sarah,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/swordfish2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388627836,1,NA,This is a,NA,goldfish,NA,NA,warmup1,NA,NA
2164,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,NA,1,flowers,sarah,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388627836,1,NA,This is a,NA,sunflower,NA,NA,warmup1,NA,NA
2164,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,NA,1,birds3,sarah,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/canary2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587388627836,1,NA,This is an,NA,ostrich,NA,NA,warmup1,NA,NA
2164,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,NA,1,dogs1,sarah,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587388627836,1,NA,This is a,NA,doberman,NA,NA,warmup1,NA,NA
2164,What do you think your friend is saying is it small relative to?,NA,images/canary.png,images/bird-parade-basic3.png,33,NA,NA,NA,NA,1,birds3,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,canary,26,canaries,NA,NA,graduated_college,small,NA,English,male,10143,You and your friend see the following:,1,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small canary.</b>
2164,What do you think your friend is saying is it big relative to?,NA,images/goldfish.png,images/fish-parade-basic.png,33,NA,NA,NA,NA,1,fish,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,goldfish,26,goldfish,NA,NA,graduated_college,small,NA,English,male,9920,You and your friend see the following:,2,1587388627836,NA,It is big relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That's a big goldfish.</b>
2164,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,33,NA,NA,NA,NA,1,dogs1,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,doberman,26,doberman,NA,NA,graduated_college,big,NA,English,male,8312,You and your friend see the following:,3,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That doberman is small.</b>
2164,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,33,NA,NA,NA,NA,1,flowers,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,sunflower,26,flowers,NA,NA,graduated_college,big,NA,English,male,25472,You and your friend see the following:,4,1587388627836,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2164,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,NA,1,dogs2,sarah,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587388627836,1,NA,This is a,NA,great dane,NA,NA,warmup2,NA,NA
2164,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,NA,1,birds2,sarah,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/goose2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587388627836,1,NA,This is a,NA,sparrow,NA,NA,warmup2,NA,NA
2164,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,NA,1,trees,sarah,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587388627836,1,NA,This is a,NA,bonsai,NA,NA,warmup2,NA,NA
2164,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,NA,1,birds1,sarah,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,26,NA,NA,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,4,1587388627836,1,NA,This is an,NA,eagle,NA,NA,warmup2,NA,NA
2164,What do you think your friend is saying is it small relative to?,NA,images/goose.png,images/bird-parade-basic2.png,33,NA,NA,NA,NA,1,birds2,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goose,26,geese,NA,NA,graduated_college,big,NA,English,male,9679,You and your friend see the following:,1,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That goose is small.</b>
2164,What do you think your friend is saying is it small relative to?,NA,images/eagle.png,images/bird-parade-basic.png,33,NA,NA,NA,NA,1,birds1,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,eagle,26,eagles,NA,NA,graduated_college,big,NA,English,male,7784,You and your friend see the following:,2,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That's a small eagle.</b>
2164,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,33,NA,NA,NA,NA,1,dogs2,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,pug,26,pugs,NA,NA,graduated_college,small,NA,English,male,5064,You and your friend see the following:,3,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
2164,What do you think your friend is saying is it small relative to?,NA,images/bonsai.png,images/tree-parade-basic.png,33,NA,NA,NA,NA,1,trees,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,bonsai,26,bonsai,NA,NA,graduated_college,small,NA,English,male,7672,You and your friend see the following:,4,1587388627836,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small bonsai.</b>
2163,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,Everything worked well.,1,NA,Elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,40,buildings,NA,NA,graduated_high_school,NA,comp_class_warmup,Ebglish,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587387946069,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2163,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,Everything worked well.,1,dogs1,Elizabeth,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/chihuahua2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,1,1587387946069,1,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2163,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,Everything worked well.,1,fish,Elizabeth,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/swordfish2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,2,1587387946069,1,NA,This is a,1,gold fish,NA,NA,warmup1,NA,NA
2163,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,Everything worked well.,1,fish,Elizabeth,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/swordfish2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,2,1587387946069,2,NA,This is a,1,goldfish,NA,NA,warmup1,NA,NA
2163,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,Everything worked well.,1,birds1,Elizabeth,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/hummingbird2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,3,1587387946069,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2163,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,Everything worked well.,1,flowers,Elizabeth,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/dandelion2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,4,1587387946069,1,NA,This is a,1,sunflower,NA,NA,warmup1,NA,NA
2163,What do you think your friend is saying is it small relative to?,NA,images/swordfish.png,images/fish-parade-basic.png,33,NA,NA,NA,Everything worked well.,1,fish,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,swordfish,40,fish,NA,NA,graduated_high_school,big,NA,Ebglish,male,12178,You and your friend see the following:,1,1587387946069,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That's a small swordfish.</b>
2163,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,33,NA,NA,NA,Everything worked well.,1,flowers,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,dandelion,40,flowers,NA,NA,graduated_high_school,small,NA,Ebglish,male,11042,You and your friend see the following:,2,1587387946069,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2163,What do you think your friend is saying is it big relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,Everything worked well.,1,birds1,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,hummingbird,40,hummingbirds,NA,NA,graduated_high_school,small,NA,Ebglish,male,15963,You and your friend see the following:,3,1587387946069,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That hummingbird is big.</b>
2163,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,33,NA,NA,NA,Everything worked well.,1,dogs1,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,doberman,40,dobermans,NA,NA,graduated_high_school,big,NA,Ebglish,male,7422,You and your friend see the following:,4,1587387946069,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2163,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,Everything worked well.,1,dogs2,Elizabeth,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/pug2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,1,1587387946069,1,NA,This is a,1,great dane,NA,NA,warmup2,NA,NA
2163,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,Everything worked well.,1,trees,Elizabeth,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/redwood2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,2,1587387946069,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2163,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,Everything worked well.,1,birds2,Elizabeth,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/goose2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,3,1587387946069,1,NA,This is a,1,sparrow,NA,NA,warmup2,NA,NA
2163,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,Everything worked well.,1,birds3,Elizabeth,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,40,NA,NA,warmup/canary2.png,graduated_high_school,NA,NA,Ebglish,male,NA,NA,4,1587387946069,1,NA,This is an,1,ostrich,NA,NA,warmup2,NA,NA
2163,What do you think your friend is saying is it big relative to?,NA,images/pug.png,images/dog-parade-basic2.png,33,NA,NA,NA,Everything worked well.,1,dogs2,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,pug,40,pugs,NA,NA,graduated_high_school,small,NA,Ebglish,male,7375,You and your friend see the following:,1,1587387946069,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That's a big pug.</b>
2163,What do you think your friend is saying is it big relative to?,NA,images/canary.png,images/bird-parade-basic3.png,33,NA,NA,NA,Everything worked well.,1,birds3,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,canary,40,canaries,NA,NA,graduated_high_school,small,NA,Ebglish,male,9660,You and your friend see the following:,2,1587387946069,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That canary is big.</b>
2163,What do you think your friend is saying is it big relative to?,NA,images/redwood.png,images/tree-parade-basic.png,33,NA,NA,NA,Everything worked well.,1,trees,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,redwood,40,trees,NA,NA,graduated_high_school,big,NA,Ebglish,male,6766,You and your friend see the following:,3,1587387946069,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big redwood.</b>
2163,What do you think your friend is saying is it big relative to?,NA,images/goose.png,images/bird-parade-basic2.png,33,NA,NA,NA,Everything worked well.,1,birds2,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goose,40,geese,NA,NA,graduated_high_school,big,NA,Ebglish,male,4796,You and your friend see the following:,4,1587387946069,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That goose is big.</b>
2162,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,no,1,NA,sarah,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,44,buildings,NA,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587388396004,1,The Empire State Building is tall relative to other,NA,1.5,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2162,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,no,1,birds3,sarah,NA,ostrich,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/canary2.png,graduated_high_school,NA,NA,English,female,NA,NA,1,1587388396004,1,NA,This is an,1.5,ostrich,NA,NA,warmup1,NA,NA
2162,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,no,1,birds2,sarah,NA,sparrow,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/goose2.png,graduated_high_school,NA,NA,English,female,NA,NA,2,1587388396004,1,NA,This is a,1.5,sparrow,NA,NA,warmup1,NA,NA
2162,NA,chihuahua,NA,NA,33,warmup/doberman2.png,chihuahua,This is a,no,1,dogs1,sarah,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/chihuahua2.png,graduated_high_school,NA,NA,English,female,NA,NA,3,1587388396004,1,NA,This is a,1.5,doberman,NA,NA,warmup1,NA,NA
2162,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,no,1,dogs2,sarah,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/pug2.png,graduated_high_school,NA,NA,English,female,NA,NA,4,1587388396004,1,NA,This is a,1.5,great dane,NA,NA,warmup1,NA,NA
2162,What do you think your friend is saying is it big relative to?,NA,images/canary.png,images/bird-parade-basic3.png,33,NA,NA,NA,no,1,birds3,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,canary,44,canaries,NA,NA,graduated_high_school,small,NA,English,female,33958,You and your friend see the following:,1,1587388396004,NA,It is big relative to other,NA,1.5,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That canary is big.</b>
2162,What do you think your friend is saying is it big relative to?,NA,images/goose.png,images/bird-parade-basic2.png,33,NA,NA,NA,no,1,birds2,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,goose,44,geese,NA,NA,graduated_high_school,big,NA,English,female,7538,You and your friend see the following:,2,1587388396004,NA,It is big relative to other,NA,1.5,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big goose.</b>
2162,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,33,NA,NA,NA,no,1,dogs2,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,Great Dane,44,great danes,NA,NA,graduated_high_school,big,NA,English,female,6696,You and your friend see the following:,3,1587388396004,NA,It is small relative to other,NA,1.5,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That Great Dane is small.</b>
2162,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,33,NA,NA,NA,no,1,dogs1,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,doberman,44,dobermans,NA,NA,graduated_high_school,big,NA,English,female,17615,You and your friend see the following:,4,1587388396004,NA,It is big relative to other,NA,1.5,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2162,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,no,1,flowers,sarah,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/dandelion2.png,graduated_high_school,NA,NA,English,female,NA,NA,1,1587388396004,1,NA,This is a,1.5,sunflower,NA,NA,warmup2,NA,NA
2162,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,1,trees,sarah,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/redwood2.png,graduated_high_school,NA,NA,English,female,NA,NA,2,1587388396004,1,NA,This is a,1.5,bonsai,NA,NA,warmup2,NA,NA
2162,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,no,1,fish,sarah,NA,goldfish,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/swordfish2.png,graduated_high_school,NA,NA,English,female,NA,NA,3,1587388396004,1,NA,This is a,1.5,goldfish,NA,NA,warmup2,NA,NA
2162,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,no,1,birds1,sarah,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,44,NA,NA,warmup/hummingbird2.png,graduated_high_school,NA,NA,English,female,NA,NA,4,1587388396004,1,NA,This is an,1.5,eagle,NA,NA,warmup2,NA,NA
2162,What do you think your friend is saying is it small relative to?,NA,images/goldfish.png,images/fish-parade-basic.png,33,NA,NA,NA,no,1,fish,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,goldfish,44,goldfish,NA,NA,graduated_high_school,small,NA,English,female,8187,You and your friend see the following:,1,1587388396004,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small goldfish.</b>
2162,What do you think your friend is saying is it big relative to?,NA,images/bonsai.png,images/tree-parade-basic.png,33,NA,NA,NA,no,1,trees,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,bonsai,44,bonsai,NA,NA,graduated_high_school,small,NA,English,female,5016,You and your friend see the following:,2,1587388396004,NA,It is big relative to other,NA,1.5,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That's a big bonsai.</b>
2162,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,no,1,birds1,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,hummingbird,44,hummingbirds,NA,NA,graduated_high_school,small,NA,English,female,6755,You and your friend see the following:,3,1587388396004,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That hummingbird is small.</b>
2162,What do you think your friend is saying is it small relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,33,NA,NA,NA,no,1,flowers,sarah,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,sunflower,44,sunflowers,NA,NA,graduated_high_school,big,NA,English,female,5414,You and your friend see the following:,4,1587388396004,NA,It is small relative to other,NA,1.5,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That's a small sunflower.</b>
2161,<i>What do you think Speaker A meant? </i>,NA,NA,NA,33,NA,NA,NA,n/a,2,NA,Patricia,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,25,buildings,n/a,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587388354448,1,The Empire State Building is tall relative to other,NA,1.25,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2161,NA,hummingbird,NA,NA,33,warmup/eagle2.png,hummingbird,This is a,n/a,2,birds1,Patricia,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/hummingbird2.png,graduated_high_school,NA,NA,English,male,NA,NA,1,1587388354448,1,NA,This is an,1.25,eagle,NA,NA,warmup1,NA,NA
2161,NA,redwood,NA,NA,33,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,n/a,2,trees,Patricia,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/redwood2.png,graduated_high_school,NA,NA,English,male,NA,NA,2,1587388354448,1,NA,This is a,1.25,bonsai,NA,NA,warmup1,NA,NA
2161,NA,dandelion,NA,NA,33,warmup/sunflower2.png,dandelion,This is a,n/a,2,flowers,Patricia,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/dandelion2.png,graduated_high_school,NA,NA,English,male,NA,NA,3,1587388354448,1,NA,This is a,1.25,sunflower,NA,NA,warmup1,NA,NA
2161,NA,goose,NA,NA,33,warmup/sparrow2.png,goose,This is a,n/a,2,birds2,Patricia,NA,sparrow,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/goose2.png,graduated_high_school,NA,NA,English,male,NA,NA,4,1587388354448,1,NA,This is a,1.25,sparrow,NA,NA,warmup1,NA,NA
2161,What do you think your friend is saying is it big relative to?,NA,images/redwood.png,images/tree-parade-basic.png,33,NA,NA,NA,n/a,2,trees,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,redwood,25,trees,n/a,NA,graduated_high_school,big,NA,English,male,10181,You and your friend see the following:,1,1587388354448,NA,It is big relative to other,NA,1.25,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2161,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,33,NA,NA,NA,n/a,2,flowers,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,dandelion,25,flowers,n/a,NA,graduated_high_school,small,NA,English,male,7876,You and your friend see the following:,2,1587388354448,NA,It is small relative to other,NA,1.25,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2161,What do you think your friend is saying is it big relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,33,NA,NA,NA,n/a,2,birds1,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,hummingbird,25,birds,n/a,NA,graduated_high_school,small,NA,English,male,5445,You and your friend see the following:,3,1587388354448,NA,It is big relative to other,NA,1.25,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That's a big hummingbird.</b>
2161,What do you think your friend is saying is it big relative to?,NA,images/goose.png,images/bird-parade-basic2.png,33,NA,NA,NA,n/a,2,birds2,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,goose,25,birds,n/a,NA,graduated_high_school,big,NA,English,male,6660,You and your friend see the following:,4,1587388354448,NA,It is big relative to other,NA,1.25,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That goose is big.</b>
2161,NA,pug,NA,NA,33,warmup/great-dane2.png,pug,This is a,n/a,2,dogs2,Patricia,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/pug2.png,graduated_high_school,NA,NA,English,male,NA,NA,1,1587388354448,1,NA,This is a,1.25,great dane,NA,NA,warmup2,NA,NA
2161,NA,swordfish,NA,NA,33,warmup/goldfish2.png,swordfish,This is a,n/a,2,fish,Patricia,NA,goldfish,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/swordfish2.png,graduated_high_school,NA,NA,English,male,NA,NA,2,1587388354448,1,NA,This is a,1.25,goldfish,NA,NA,warmup2,NA,NA
2161,NA,canary,NA,NA,33,warmup/ostrich2.png,canary,This is a,n/a,2,birds3,Patricia,NA,ostrich,NA,Your turn! Please label the pictures below.,NA,NA,NA,25,NA,n/a,warmup/canary2.png,graduated_high_school,NA,NA,English,male,NA,NA,3,1587388354448,1,NA,This is an,1.25,ostrich,NA,NA,warmup2,NA,NA
