submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2216,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,No.,2,trees,barbara,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/redwood2.png,some_college,NA,NA,English,male,NA,NA,3,1587737884304,1,NA,This is a,1,bonsai,NA,NA,warmup1,NA,NA
2216,What do you think your friend is saying is it small relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,No.,2,trees,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,34,redwoods,NA,NA,some_college,big,NA,English,male,35857,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,1587737884304,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small redwood.</b>
2216,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,No.,2,dogs1,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,34,dogs,NA,NA,some_college,small,NA,English,male,40968,You and your friend are at an animal training ground and you see the following:,2,1587737884304,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2216,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,No.,2,birds,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,34,eagles,NA,NA,some_college,big,NA,English,male,25706,You visit your friend who works at an animal shelter and you see the following:,3,1587737884304,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2216,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,No.,2,dogs2,barbara,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/pug2.png,some_college,NA,NA,English,male,NA,NA,1,1587737884304,1,NA,This is a,1,Great Dane,NA,NA,warmup2,NA,NA
2216,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,No.,2,flowers,barbara,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/dandelion2.png,some_college,NA,NA,English,male,NA,NA,2,1587737884304,1,NA,This is a,1,sunflower,NA,NA,warmup2,NA,NA
2216,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,No.,2,flowers,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,34,dandelions,NA,NA,some_college,small,NA,English,male,37441,You and your friend are at their garden and you see the following:,1,1587737884304,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That big dandelion is a gift.</b>
2216,What do you think your friend is saying is it big relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,No.,2,dogs2,barbara,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,34,pugs,NA,NA,some_college,small,NA,English,male,19990,You and your friend are at a pet show and you see the following:,2,1587737884304,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That big pug is a prize-winner.</b>
2215,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,no,1,NA,Susan,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,21,buildings,NA,NA,some_college,NA,comp_class_warmup,english,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737601782,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2215,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,no,1,flowers,Susan,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/dandelion2.png,some_college,NA,NA,english,female,NA,NA,1,1587737601782,1,NA,This is a,1,sunflower,NA,NA,warmup1,NA,NA
2215,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,no,1,birds,Susan,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/hummingbird2.png,some_college,NA,NA,english,female,NA,NA,2,1587737601782,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2215,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,no,1,dogs2,Susan,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/pug2.png,some_college,NA,NA,english,female,NA,NA,3,1587737601782,1,NA,This is a,1,great dane,NA,NA,warmup1,NA,NA
2215,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,34,NA,NA,NA,no,1,dogs2,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,21,great danes,NA,NA,some_college,big,NA,english,female,18662,You and your friend are at a pet show and you see the following:,1,1587737601782,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small Great Dane.</b>
2215,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,no,1,flowers,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,21,dandelions,NA,NA,some_college,small,NA,english,female,10478,You and your friend are at their garden and you see the following:,2,1587737601782,NA,It is big relative to other,NA,1,NA,NA,incongruent,custom_main_text1,big,Your friend says: <br/><b>That gift is a big dandelion.</b>
2215,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,no,1,birds,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,21,eagles,NA,NA,some_college,big,NA,english,female,3841,You visit your friend who works at an animal shelter and you see the following:,3,1587737601782,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2215,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no,1,dogs1,Susan,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/chihuahua2.png,some_college,NA,NA,english,female,NA,NA,1,1587737601782,1,NA,This is a,1,doberman,NA,NA,warmup2,NA,NA
2215,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,1,trees,Susan,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/redwood2.png,some_college,NA,NA,english,female,NA,NA,2,1587737601782,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2215,What do you think your friend is saying is it small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,34,NA,NA,NA,no,1,trees,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,21,bonsais,NA,NA,some_college,small,NA,english,female,10434,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,1587737601782,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2215,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,34,NA,NA,NA,no,1,dogs1,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,doberman,21,dobermans,NA,NA,some_college,big,NA,english,female,3945,You and your friend are at an animal training ground and you see the following:,2,1587737601782,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That small doberman is a service animal.</b>
2214,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,no,1,NA,jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,33,buildings,thanks,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737919496,1,The Empire State Building is tall relative to other,NA,1.5,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2214,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,no,1,dogs2,jennifer,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,33,NA,thanks,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587737919496,1,NA,This is a,1.5,great dane,NA,NA,warmup1,NA,NA
2214,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no,1,dogs1,jennifer,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,33,NA,thanks,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587737919496,1,NA,This is a,1.5,doberman,NA,NA,warmup1,NA,NA
2214,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,no,1,birds,jennifer,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,33,NA,thanks,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587737919496,1,NA,This is an,1.5,eagle,NA,NA,warmup1,NA,NA
2214,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,no,1,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,33,chihuahuas,thanks,NA,graduated_college,small,NA,English,male,25900,You and your friend are at an animal training ground and you see the following:,1,1587737919496,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2214,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,34,NA,NA,NA,no,1,dogs2,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,33,dogs,thanks,NA,graduated_college,big,NA,English,male,10759,You and your friend are at a pet show and you see the following:,2,1587737919496,NA,It is big relative to other,NA,1.5,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2214,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,34,NA,NA,NA,no,1,birds,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,33,hummingbirds,thanks,NA,graduated_college,small,NA,English,male,5254,You visit your friend who works at an animal shelter and you see the following:,3,1587737919496,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2214,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,no,1,flowers,jennifer,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,33,NA,thanks,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587737919496,1,NA,This is a,1.5,sunflower,NA,NA,warmup2,NA,NA
2214,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,1,trees,jennifer,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,33,NA,thanks,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587737919496,1,NA,This is a,1.5,bonsai,NA,NA,warmup2,NA,NA
2214,What do you think your friend is saying is it small relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,no,1,trees,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,33,redwoods,thanks,NA,graduated_college,big,NA,English,male,7406,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,1587737919496,NA,It is small relative to other,NA,1.5,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That landmark is a small redwood.</b>
2214,What do you think your friend is saying is it big relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,no,1,flowers,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,33,dandelions,thanks,NA,graduated_college,small,NA,English,male,22536,You and your friend are at their garden and you see the following:,2,1587737919496,NA,It is big relative to other,NA,1.5,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That big dandelion is a gift.</b>
2213,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,barbara,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,NA,NA,NA,NA,comp_class_warmup,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737937338,1,The Empire State Building is tall relative to other,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2213,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,NA,NA,dogs2,barbara,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/pug2.png,NA,NA,NA,NA,NA,NA,NA,1,1587737937338,1,NA,This is a,NA,great dane,NA,NA,warmup1,NA,NA
2213,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,NA,NA,birds,barbara,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/hummingbird2.png,NA,NA,NA,NA,NA,NA,NA,2,1587737937338,1,NA,This is an,NA,eagle,NA,NA,warmup1,NA,NA
2213,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,NA,NA,dogs1,barbara,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/chihuahua2.png,NA,NA,NA,NA,NA,NA,NA,3,1587737937338,1,NA,This is a,NA,doberman,NA,NA,warmup1,NA,NA
2213,What do you think your friend is saying is it small relative to?,NA,images/doberman.png,images/dog-parade-basic.png,34,NA,NA,NA,NA,NA,dogs1,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,doberman,NA,dobermans,NA,NA,NA,big,NA,NA,NA,10289,You and your friend are at an animal training ground and you see the following:,1,1587737937338,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That small doberman is a service animal.</b>
2213,What do you think your friend is saying is it small relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,NA,NA,birds,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,NA,eagles,NA,NA,NA,big,NA,NA,NA,5976,You visit your friend who works at an animal shelter and you see the following:,2,1587737937338,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small eagle.</b>
2213,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,34,NA,NA,NA,NA,NA,dogs2,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,NA,great danes,NA,NA,NA,big,NA,NA,NA,6328,You and your friend are at a pet show and you see the following:,3,1587737937338,NA,It is small relative to other,NA,NA,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small Great Dane.</b>
2213,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,NA,NA,flowers,barbara,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/dandelion2.png,NA,NA,NA,NA,NA,NA,NA,1,1587737937338,1,NA,This is a,NA,sunflower,NA,NA,warmup2,NA,NA
2213,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,NA,NA,trees,barbara,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/redwood2.png,NA,NA,NA,NA,NA,NA,NA,2,1587737937338,1,NA,This is a,NA,bonsai,NA,NA,warmup2,NA,NA
2213,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,34,NA,NA,NA,NA,NA,flowers,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,NA,dandelions,NA,NA,NA,small,NA,NA,NA,6048,You and your friend are at their garden and you see the following:,1,1587737937338,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2213,What do you think your friend is saying is it small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,34,NA,NA,NA,NA,NA,trees,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,NA,bonsai,NA,NA,NA,small,NA,NA,NA,4168,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587737937338,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2212,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,No.,2,NA,Jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,29,buildings,This was a fascinating experiment.,NA,graduated_college,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737603119,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2212,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,No.,2,birds,Jennifer,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,This was a fascinating experiment.,warmup/hummingbird2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587737603119,1,NA,This is an,1,eagle,NA,NA,warmup1,NA,NA
2212,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,No.,2,dogs1,Jennifer,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,This was a fascinating experiment.,warmup/chihuahua2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587737603119,1,NA,This is a,1,doberman,NA,NA,warmup1,NA,NA
2212,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,No.,2,flowers,Jennifer,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,This was a fascinating experiment.,warmup/dandelion2.png,graduated_college,NA,NA,English,male,NA,NA,3,1587737603119,1,NA,This is a,1,sunflower,NA,NA,warmup1,NA,NA
2212,What do you think your friend is saying is it small relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,34,NA,NA,NA,No.,2,flowers,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,29,sunflowers,This was a fascinating experiment.,NA,graduated_college,big,NA,English,male,13932,You and your friend are at their garden and you see the following:,1,1587737603119,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text1,small,Your friend says: <br/><b>That small sunflower is a gift.</b>
2212,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,34,NA,NA,NA,No.,2,birds,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,29,birds,This was a fascinating experiment.,NA,graduated_college,small,NA,English,male,18377,You visit your friend who works at an animal shelter and you see the following:,2,1587737603119,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2212,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,34,NA,NA,NA,No.,2,dogs1,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,29,dogs,This was a fascinating experiment.,NA,graduated_college,small,NA,English,male,14326,You and your friend are at an animal training ground and you see the following:,3,1587737603119,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2212,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,No.,2,dogs2,Jennifer,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,This was a fascinating experiment.,warmup/pug2.png,graduated_college,NA,NA,English,male,NA,NA,1,1587737603119,1,NA,This is a,1,great dane,NA,NA,warmup2,NA,NA
2212,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,No.,2,trees,Jennifer,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,This was a fascinating experiment.,warmup/redwood2.png,graduated_college,NA,NA,English,male,NA,NA,2,1587737603119,1,NA,This is a,1,bonsai,NA,NA,warmup2,NA,NA
2212,What do you think your friend is saying is it small relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,34,NA,NA,NA,No.,2,dogs2,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,29,Great Danes,This was a fascinating experiment.,NA,graduated_college,big,NA,English,male,21632,You and your friend are at a pet show and you see the following:,1,1587737603119,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small Great Dane.</b>
2212,What do you think your friend is saying is it small relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,34,NA,NA,NA,No.,2,trees,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,29,redwoods,This was a fascinating experiment.,NA,graduated_college,big,NA,English,male,18968,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1587737603119,NA,It is small relative to other,NA,1,NA,NA,incongruent,custom_main_text2,small,Your friend says: <br/><b>That landmark is a small redwood.</b>
2211,<i>What do you think Speaker A meant? </i>,NA,NA,NA,34,NA,NA,NA,no,1,NA,elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,34,buildings,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1587737667334,1,The Empire State Building is tall relative to other,NA,2,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2211,NA,dandelion,NA,NA,34,warmup/sunflower2.png,dandelion,This is a,no,1,flowers,elizabeth,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,english,male,NA,NA,1,1587737667334,1,NA,This is a,2,sunflower,NA,NA,warmup1,NA,NA
2211,NA,hummingbird,NA,NA,34,warmup/eagle2.png,hummingbird,This is a,no,1,birds,elizabeth,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,2,1587737667334,1,NA,This is an,2,eagle,NA,NA,warmup1,NA,NA
2211,NA,pug,NA,NA,34,warmup/great-dane2.png,pug,This is a,no,1,dogs2,elizabeth,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/pug2.png,graduated_college,NA,NA,english,male,NA,NA,3,1587737667334,1,NA,This is a,2,great dane,NA,NA,warmup1,NA,NA
2211,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,34,NA,NA,NA,no,1,birds,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,34,eagles,NA,NA,graduated_college,big,NA,english,male,11204,You visit your friend who works at an animal shelter and you see the following:,1,1587737667334,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2211,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,34,NA,NA,NA,no,1,flowers,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,34,flowers,NA,NA,graduated_college,big,NA,english,male,8119,You and your friend are at their garden and you see the following:,2,1587737667334,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2211,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,34,NA,NA,NA,no,1,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,34,dogs,NA,NA,graduated_college,small,NA,english,male,5136,You and your friend are at a pet show and you see the following:,3,1587737667334,NA,It is small relative to other,NA,2,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2211,NA,chihuaha,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no,1,dogs1,elizabeth,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,english,male,NA,NA,1,1587737667334,1,NA,This is a,2,doberman,NA,NA,warmup2,NA,NA
2211,NA,chihuahua,NA,NA,34,warmup/doberman2.png,chihuahua,This is a,no,1,dogs1,elizabeth,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,english,male,NA,NA,1,1587737667334,2,NA,This is a,2,doberman,NA,NA,warmup2,NA,NA
2211,NA,redwood,NA,NA,34,warmup/bonsai2.png,redwood or sequoia (choose one),This is a,no,1,trees,elizabeth,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,english,male,NA,NA,2,1587737667334,1,NA,This is a,2,bonsai,NA,NA,warmup2,NA,NA
2211,What do you think your friend is saying is it big relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,34,NA,NA,NA,no,1,trees,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,34,bonsais,NA,NA,graduated_college,small,NA,english,male,12301,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,1587737667334,NA,It is big relative to other,NA,2,NA,NA,incongruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big bonsai.</b>
