submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2997,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,no,1,buildings,Susan,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,skyscraper,22,buildings,NA,some_college,big,NA,english,male,2359,You visit your friend who lives in another city. You take a walk and you see the following:,12,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2997,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,no,1,buildings,Susan,NA,strip malls,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,strip mall,22,strip,NA,some_college,small,NA,english,male,1404,You and your friend see the following:,13,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small strip mall.</b>
2997,What do you think your friend is saying it is small relative to?,images/chihuahua.png,images/dog-parade-basic.png,42,critical,no,1,dogs1,Susan,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,chihuahua,22,dogs,NA,some_college,small,NA,english,male,1548,You and your friend are at an animal training ground and you see the following:,14,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2997,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,no,1,dogs2,Susan,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,stray,pug,22,dogs,NA,some_college,small,NA,english,male,1337,You and your friend see the following:,15,NA,dogs2_stray,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2997,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,no,1,flowers,Susan,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,dandelion,22,dandelions,NA,some_college,small,NA,english,male,1013,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,16,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2996,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,2,NA,Jennifer,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,NA,facility,I am really enjoying this experiment,higher_degree,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2996,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,2,NA,Jennifer,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,NA,houses,I am really enjoying this experiment,higher_degree,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,2,NA,The Empire State Building is tall relative to other,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2996,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,No,2,dogs1,Jennifer,NA,dogs,dobermans,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,doberman,NA,dobermans,I am really enjoying this experiment,higher_degree,big,NA,English,male,32335,You visit your friend who works at an animal shelter and you see the following:,1,NA,dogs1_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2996,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,No,2,fish,Jennifer,NA,fish,tunas,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,tuna,NA,tunas,I am really enjoying this experiment,higher_degree,big,NA,English,male,21167,You and your friend see the following:,2,NA,fish_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2996,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,No,2,buildings,Jennifer,NA,buildings,skyscrapers,NA,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,skyscraper,NA,skyscrapers,I am really enjoying this experiment,higher_degree,big,NA,English,male,5048,You visit your friend who lives in another city. You take a walk and you see the following:,3,NA,buildings_landmark,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2996,What do you think your friend is saying it is small relative to?,images/hummingbird.png,images/bird-parade-basic.png,42,critical,No,2,birds,Jennifer,NA,birds,hummingbirds,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,hummingbird,NA,hummingbirds,I am really enjoying this experiment,higher_degree,small,NA,English,male,6816,You visit your friend who works at an animal shelter and you see the following:,4,NA,birds_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2996,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,No,2,dogs2,Jennifer,NA,dogs,pugs,NA,Your friend points to something in the distance (not shown).,NA,1,subj,stray,pug,NA,pugs,I am really enjoying this experiment,higher_degree,small,NA,English,male,8615,You and your friend see the following:,5,NA,dogs2_stray,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2996,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,No,2,flowers,Jennifer,NA,flowers,dandelions,NA,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,dandelion,NA,dandelions,I am really enjoying this experiment,higher_degree,small,NA,English,male,6937,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,6,NA,flowers_landmark,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2996,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,No,2,buildings,Jennifer,NA,buildings,strip malls,NA,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,strip mall,NA,strip,I am really enjoying this experiment,higher_degree,small,NA,English,male,10686,You and your friend see the following:,7,NA,buildings_landmark,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small strip mall.</b>
2996,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,No,2,dogs1,Jennifer,NA,dogs,chihuahuas,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,chihuahua,NA,chihuahuas,I am really enjoying this experiment,higher_degree,small,NA,English,male,8567,You and your friend see the following:,8,NA,dogs1_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2996,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,No,2,dogs1,Jennifer,NA,dogs,chihuahuas,NA,Your friend points to something in the distance (not shown).,NA,1,pred,service animal,chihuahua,NA,chihuahuas,I am really enjoying this experiment,higher_degree,small,NA,English,male,4361,You and your friend see the following:,9,NA,dogs1_service,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2996,What do you think your friend is saying it is big relative to?,images/doberman.png,images/dog-parade-basic.png,42,critical,No,2,dogs1,Jennifer,NA,dogs,dobermans,NA,Your friend points to something in the distance (not shown).,NA,1,subj,service animal,doberman,NA,dobermans,I am really enjoying this experiment,higher_degree,big,NA,English,male,4736,You and your friend are at an animal training ground and you see the following:,10,NA,dogs1_service,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service animal.</b>
2996,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,No,2,flowers,Jennifer,NA,flowers,sunflowers,NA,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,sunflower,NA,sunflowers,I am really enjoying this experiment,higher_degree,big,NA,English,male,4015,You and your friend see the following:,11,NA,flowers_landmark,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2996,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,No,2,dogs2,Jennifer,NA,dogs,Great Danes,NA,Your friend points to something in the distance (not shown).,NA,1,pred,stray,Great Dane,NA,Great,I am really enjoying this experiment,higher_degree,big,NA,English,male,6112,You and your friend take a walk in the city park and you see the following:,12,NA,dogs2_stray,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That stray is a big Great Dane.</b>
2996,What do you think your friend is saying it is small relative to?,images/dandelion.png,images/flower-parade-basic.png,42,critical,No,2,flowers,Jennifer,NA,flowers,dandelions,NA,Your friend points to something in the distance (not shown).,NA,1,subj,present,dandelion,NA,dandelions,I am really enjoying this experiment,higher_degree,small,NA,English,male,5530,You and your friend are at a garden store and you see the following:,13,NA,flowers_present,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a present.</b>
2996,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,No,2,flowers,Jennifer,NA,flowers,sunflowers,NA,Your friend points to something in the distance (not shown).,NA,1,pred,present,sunflower,NA,sunflowers,I am really enjoying this experiment,higher_degree,big,NA,English,male,3286,You and your friend see the following:,14,NA,flowers_present,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2996,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,No,2,fish,Jennifer,NA,fish,clownfish,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,clownfish,NA,clownfish,I am really enjoying this experiment,higher_degree,small,NA,English,male,5552,You visit your friend who works as a marine biologist and you see the following:,15,NA,fish_rescue,It is small relative to other,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2996,What do you think your friend is saying it is big relative to?,images/eagle_filler.png,images/bird-parade-basic_filler.png,42,filler,No,2,birds,Jennifer,NA,birds,eagles,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,eagle,NA,eagles,I am really enjoying this experiment,higher_degree,big,NA,English,male,3865,You and your friend see the following:,16,NA,birds_rescue,It is big relative to other,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That eagle is big.</b>
2995,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,NA,2,NA,Linda,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,NA,buildings,NA,some_college,NA,comp_class_warmup,english,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2995,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,NA,2,fish,Linda,NA,fish,clownfish,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,clownfish,NA,fish,NA,some_college,small,NA,english,NA,13323,You visit your friend who works as a marine biologist and you see the following:,1,NA,fish_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2995,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler2.png,42,filler,NA,2,dogs2,Linda,NA,dogs,Great Danes,NA,Your friend points to something in the distance (not shown).,NA,1,pred,stray,Great Dane,NA,dogs,NA,some_college,big,NA,english,NA,13992,You and your friend see the following:,2,NA,dogs2_stray,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2995,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,NA,2,flowers,Linda,NA,flowers,sunflowers,NA,Your friend points to something in the distance (not shown).,NA,1,subj,present,sunflower,NA,flowers,NA,some_college,big,NA,english,NA,9355,You and your friend are at a garden store and you see the following:,3,NA,flowers_present,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
2995,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,2,dogs1,Linda,NA,dogs,dobermans,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,doberman,NA,dogs,NA,some_college,big,NA,english,NA,4708,You visit your friend who works at an animal shelter and you see the following:,4,NA,dogs1_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2995,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,2,dogs1,Linda,NA,dogs,dobermans,NA,Your friend points to something in the distance (not shown).,NA,1,subj,service animal,doberman,NA,dogs,NA,some_college,big,NA,english,NA,4519,You and your friend see the following:,5,NA,dogs1_service,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2995,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,2,flowers,Linda,NA,flowers,dandelions,NA,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,dandelion,NA,flowers,NA,some_college,small,NA,english,NA,13757,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,6,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2995,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,NA,2,fish,Linda,NA,fish,tunas,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,tuna,NA,fish,NA,some_college,big,NA,english,NA,5489,You and your friend see the following:,7,NA,fish_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2995,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,2,flowers,Linda,NA,flowers,sunflowers,NA,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,sunflower,NA,sunflowers,NA,some_college,big,NA,english,NA,5081,You and your friend see the following:,8,NA,flowers_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2995,What do you think your friend is saying it is small relative to?,images/chihuahua.png,images/dog-parade-basic.png,42,critical,NA,2,dogs1,Linda,NA,dogs,chihuahuas,NA,Your friend points to something in the distance (not shown).,NA,1,pred,service animal,chihuahua,NA,chihuahuas,NA,some_college,small,NA,english,NA,15353,You and your friend are at an animal training ground and you see the following:,9,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2995,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,2,dogs1,Linda,NA,dogs,chihuahuas,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,chihuahua,NA,chihuahuas,NA,some_college,small,NA,english,NA,6570,You and your friend see the following:,10,NA,dogs1_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2995,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,2,flowers,Linda,NA,flowers,dandelions,NA,Your friend points to something in the distance (not shown).,NA,1,pred,present,dandelion,NA,dandelions,NA,some_college,small,NA,english,NA,17227,You and your friend see the following:,11,NA,flowers_present,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2995,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,NA,2,birds,Linda,NA,birds,eagles,NA,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,eagle,NA,birds,NA,some_college,big,NA,english,NA,5523,You visit your friend who works at an animal shelter and you see the following:,12,NA,birds_rescue,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2995,What do you think your friend is saying it is small relative to?,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,2,birds,Linda,NA,birds,hummingbirds,NA,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,hummingbird,NA,birds,NA,some_college,small,NA,english,NA,4486,You and your friend see the following:,13,NA,birds_rescue,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2995,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,2,buildings,Linda,NA,buildings,strip malls,NA,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,strip mall,NA,buildings,NA,some_college,small,NA,english,NA,17666,You and your friend see the following:,14,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That strip mall is small.</b>
2995,What do you think your friend is saying it is small relative to?,images/pug-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,NA,2,dogs2,Linda,NA,dogs,pugs,NA,Your friend points to something in the distance (not shown).,NA,1,subj,stray,pug,NA,dogs,NA,some_college,small,NA,english,NA,6310,You and your friend take a walk in the city park and you see the following:,15,NA,dogs2_stray,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a stray.</b>
2995,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,NA,2,buildings,Linda,NA,buildings,skyscrapers,NA,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,skyscraper,NA,buildings,NA,some_college,big,NA,english,NA,6490,You visit your friend who lives in another city. You take a walk and you see the following:,16,NA,buildings_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2994,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,NA,2,NA,barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,19,buildings,NA,graduated_high_school,NA,comp_class_warmup,english,other,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,2,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2994,What do you think your friend is saying it is small relative to?,images/dandelion.png,images/flower-parade-basic.png,42,critical,NA,2,flowers,barbara,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,pred,present,dandelion,19,flowers,NA,graduated_high_school,small,NA,english,other,15198,You and your friend are at a garden store and you see the following:,1,NA,flowers_present,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That present is a small dandelion.</b>
2994,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,2,flowers,barbara,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,subj,present,sunflower,19,flowers,NA,graduated_high_school,big,NA,english,other,11739,You and your friend see the following:,2,NA,flowers_present,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2994,What do you think your friend is saying it is small relative to?,images/chihuahua.png,images/dog-parade-basic.png,42,critical,NA,2,dogs1,barbara,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,1,subj,service animal,chihuahua,19,dogs,NA,graduated_high_school,small,NA,english,other,6688,You and your friend are at an animal training ground and you see the following:,3,NA,dogs1_service,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2994,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,2,dogs1,barbara,NA,dogs,dobermans,yes,Your friend points to something in the distance (not shown).,NA,1,pred,service animal,doberman,19,dogs,NA,graduated_high_school,big,NA,english,other,6961,You and your friend see the following:,4,NA,dogs1_service,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2994,What do you think your friend is saying it is big relative to?,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,2,flowers,barbara,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,sunflower,19,flowers,NA,graduated_high_school,big,NA,english,other,14916,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,5,NA,flowers_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2994,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,2,flowers,barbara,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,dandelion,19,dandelions,NA,graduated_high_school,small,NA,english,other,8226,You and your friend see the following:,6,NA,flowers_landmark,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2994,What do you think your friend is saying it is big relative to?,images/redwood_sign.png,images/tree-parade-basic.png,42,critical,NA,2,trees,barbara,NA,trees,redwoods,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,redwood,19,redwoods,NA,graduated_high_school,big,NA,english,other,5133,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,7,NA,trees_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2994,What do you think your friend is saying it is small relative to?,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,2,birds,barbara,NA,birds,hummingbirds,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,hummingbird,19,hummingbirds,NA,graduated_high_school,small,NA,english,other,3457,You and your friend see the following:,8,NA,birds_rescue,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2994,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,NA,2,fish,barbara,NA,fish,tunas,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,tuna,19,fish,NA,graduated_high_school,big,NA,english,other,3638,You and your friend see the following:,9,NA,fish_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2994,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,NA,2,birds,barbara,NA,birds,eagles,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,eagle,19,birds,NA,graduated_high_school,big,NA,english,other,3943,You visit your friend who works at an animal shelter and you see the following:,10,NA,birds_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2994,What do you think your friend is saying it is small relative to?,images/bonsai_filler.png,images/tree-parade-basic_filler.png,42,filler,NA,2,trees,barbara,NA,trees,bonsais,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,bonsai,19,trees,NA,graduated_high_school,small,NA,english,other,4409,You and your friend see the following:,11,NA,trees_landmark,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That bonsai is small.</b>
2994,What do you think your friend is saying it is big relative to?,images/great-dane.png,images/dog-parade-basic2.png,42,critical,NA,2,dogs2,barbara,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,prize-winner,Great Dane,19,dogs,NA,graduated_high_school,big,NA,english,other,11764,You and your friend are at a pet show and you see the following:,12,NA,dogs2_prize,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2994,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler.png,42,filler,NA,2,dogs2,barbara,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,prize-winner,pug,19,pugs,NA,graduated_high_school,small,NA,english,other,4425,You and your friend see the following:,13,NA,dogs2_prize,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2994,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,NA,2,fish,barbara,NA,fish,clownfish,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,clownfish,19,fish,NA,graduated_high_school,small,NA,english,other,3241,You visit your friend who works as a marine biologist and you see the following:,14,NA,fish_rescue,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2994,What do you think your friend is saying it is small relative to?,images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,2,dogs1,barbara,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,chihuahua,19,dogs,NA,graduated_high_school,small,NA,english,other,3786,You visit your friend who works at an animal shelter and you see the following:,15,NA,dogs1_rescue,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a rescue.</b>
2994,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,2,dogs1,barbara,NA,dogs,dobermans,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,doberman,19,dogs,NA,graduated_high_school,big,NA,english,other,3270,You and your friend see the following:,16,NA,dogs1_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2993,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,NA,1,NA,linda,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,21,buildings,NA,some_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2993,What do you think your friend is saying it is small relative to?,images/stripmall-landmark.png,images/buildings-parade-basic.png,42,critical,NA,1,buildings,linda,NA,strip malls,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,strip mall,21,buildings,NA,some_college,small,NA,English,female,14985,You visit your friend who lives in another city. You take a walk and you see the following:,1,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small strip mall is a landmark.</b>
