submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2316,What do you think your friend is saying it is big relative to?,NA,images/great-dane-gift.png,images/dog-parade-basic2-gift.png,35,NA,NA,critical,NA,no,2,dogs2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,Great Dane,31,dogs,NA,NA,NA,graduated_college,big,NA,english,female,23265,NA,You and your friend are at a pet store and you see the following:,2,1607553203628,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big Great Dane is a gift.</b>
2316,What do you think your friend is saying it is big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,dogs1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,31,dogs,NA,NA,NA,graduated_college,big,NA,english,female,4420,NA,You and your friend see the following:,3,1607553203628,NA,It is big relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That doberman is big.</b>
2316,What do you think your friend is saying it is small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,no,2,dogs1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,31,dogs,NA,NA,NA,graduated_college,small,NA,english,female,9552,NA,You and your friend are at an animal training ground and you see the following:,4,1607553203628,NA,It is small relative to other,NA,1.5,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2315,NA,doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,linda,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/doberman2.png,dogs,some_college,NA,NA,english,male,NA,dogs,NA,1,1607552940316,1,NA,This is a,1.15,These are both,chihuahua,NA,NA,warmup1,NA,NA
2315,NA,strip mall,NA,NA,35,warmup/skyscraper2.png,stripmall,NA,This is a,NA,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/stripmall2.png,buildings,some_college,NA,NA,english,male,NA,buildings,NA,2,1607552940316,1,NA,This is a,1.15,These are both,skyscraper,NA,NA,warmup1,NA,NA
2315,NA,stripmall,NA,NA,35,warmup/skyscraper2.png,stripmall,NA,This is a,NA,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/stripmall2.png,buildings,some_college,NA,NA,english,male,NA,buildings,NA,2,1607552940316,2,NA,This is a,1.15,These are both,skyscraper,NA,NA,warmup1,NA,NA
2315,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,NA,1,NA,linda,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,21,buildings,NA,NA,NA,some_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552940316,1,The Empire State Building is tall relative to other,NA,1.15,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2315,What do you think your friend is saying it is big relative to?,NA,images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,buildings,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,21,buildings,NA,NA,NA,some_college,big,NA,english,male,8056,NA,You and your friend see the following:,1,1607552940316,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That skyscraper is big.</b>
2315,What do you think your friend is saying it is small relative to?,NA,images/stripmall-landmark.png,images/buildings-parade-basic.png,35,NA,NA,critical,NA,NA,1,buildings,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,stripmall,21,buildings,NA,NA,NA,some_college,small,NA,english,male,18500,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,1607552940316,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small stripmall.</b>
2315,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,NA,1,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,21,dogs,NA,NA,NA,some_college,big,NA,english,male,7255,NA,You and your friend are at an animal training ground and you see the following:,3,1607552940316,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2315,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,21,dogs,NA,NA,NA,some_college,small,NA,english,male,5691,NA,You and your friend see the following:,4,1607552940316,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2315,NA,hummingbird,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,NA,1,birds,linda,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/hummingbird2.png,birds,some_college,NA,NA,english,male,NA,birds,NA,1,1607552940316,1,NA,This is an,1.15,These are both,eagle,NA,NA,warmup2,NA,NA
2315,NA,great dane,NA,NA,35,warmup/pug2.png,great dane,NA,This is a,NA,1,dogs2,linda,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,21,NA,NA,warmup/great-dane2.png,dogs,some_college,NA,NA,english,male,NA,dogs,NA,2,1607552940316,1,NA,This is a,1.15,These are both,pug,NA,NA,warmup2,NA,NA
2315,What do you think your friend is saying it is big relative to?,NA,images/eagle_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,21,birds,NA,NA,NA,some_college,big,NA,english,male,7273,NA,You and your friend see the following:,1,1607552940316,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big eagle.</b>
2315,What do you think your friend is saying it is small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,NA,1,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,21,birds,NA,NA,NA,some_college,small,NA,english,male,7282,NA,You visit your friend who works at an animal shelter and you see the following:,2,1607552940316,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2315,What do you think your friend is saying it is big relative to?,NA,images/great-dane-gift.png,images/dog-parade-basic2-gift.png,35,NA,NA,critical,NA,NA,1,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,Great Dane,21,dogs,NA,NA,NA,some_college,big,NA,english,male,5514,NA,You and your friend are at a pet store and you see the following:,3,1607552940316,NA,It is big relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big Great Dane is a gift.</b>
2315,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,NA,1,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,pug,21,fogs,NA,NA,NA,some_college,small,NA,english,male,5043,NA,You and your friend see the following:,4,1607552940316,NA,It is small relative to other,NA,1.15,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small pug.</b>
2314,NA,strip mall,NA,NA,35,warmup/skyscraper2.png,stripmall,NA,This is a,I had to switch browsers to get it to work.,1,buildings,margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/stripmall2.png,buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,1607552769966,1,NA,This is a,1,These are both,skyscraper,NA,NA,warmup1,NA,NA
2314,NA,stripmall,NA,NA,35,warmup/skyscraper2.png,stripmall,NA,This is a,I had to switch browsers to get it to work.,1,buildings,margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/stripmall2.png,buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,1607552769966,2,NA,This is a,1,These are both,skyscraper,NA,NA,warmup1,NA,NA
2314,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,I had to switch browsers to get it to work.,1,flowers,margaret,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/dandelion2.png,plants,graduated_college,NA,NA,English,female,NA,flowers,NA,2,1607552769966,1,NA,This is a,1,These are both,sunflower,NA,NA,warmup1,NA,NA
2314,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,I had to switch browsers to get it to work.,1,flowers,margaret,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/dandelion2.png,flowers,graduated_college,NA,NA,English,female,NA,flowers,NA,2,1607552769966,2,NA,This is a,1,These are both,sunflower,NA,NA,warmup1,NA,NA
2314,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,I had to switch browsers to get it to work.,1,NA,margaret,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,51,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552769966,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2314,What do you think your friend is saying it is small relative to?,NA,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,35,NA,NA,filler,NA,I had to switch browsers to get it to work.,1,buildings,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,stripmall,51,buildings,NA,NA,NA,graduated_college,small,NA,English,female,14595,NA,You and your friend see the following:,1,1607552769966,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small stripmall.</b>
2314,What do you think your friend is saying it is small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,I had to switch browsers to get it to work.,1,flowers,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,51,flowers,NA,NA,NA,graduated_college,small,NA,English,female,10921,NA,You and your friend are at a garden store and you see the following:,2,1607552769966,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2314,What do you think your friend is saying it is big relative to?,NA,images/skyscraper-landmark.png,images/buildings-parade-basic.png,35,NA,NA,critical,NA,I had to switch browsers to get it to work.,1,buildings,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,51,buildings,NA,NA,NA,graduated_college,big,NA,English,female,15323,NA,You visit your friend who lives in another city. You take a walk and you see the following:,3,1607552769966,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2314,What do you think your friend is saying it is big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,I had to switch browsers to get it to work.,1,flowers,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,51,flowers,NA,NA,NA,graduated_college,big,NA,English,female,14511,NA,You and your friend see the following:,4,1607552769966,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2314,NA,chihuahua,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,I had to switch browsers to get it to work.,1,dogs1,margaret,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1607552769966,1,NA,This is a,1,These are both,doberman,NA,NA,warmup2,NA,NA
2314,NA,pug,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,I had to switch browsers to get it to work.,1,dogs2,margaret,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,51,NA,NA,warmup/pug2.png,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,2,1607552769966,1,NA,This is a,1,These are both,great dane,NA,NA,warmup2,NA,NA
2314,What do you think your friend is saying it is big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,I had to switch browsers to get it to work.,1,dogs2,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,51,dogs,NA,NA,NA,graduated_college,big,NA,English,female,7213,NA,You and your friend see the following:,1,1607552769966,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That Great Dane is big.</b>
2314,What do you think your friend is saying it is small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,I had to switch browsers to get it to work.,1,dogs2,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,51,prize winners,NA,NA,NA,graduated_college,small,NA,English,female,15829,NA,You and your friend are at a pet show and you see the following:,2,1607552769966,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2314,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,I had to switch browsers to get it to work.,1,dogs1,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,51,dogs,NA,NA,NA,graduated_college,small,NA,English,female,7884,NA,You and your friend see the following:,3,1607552769966,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That chihuahua is small.</b>
2314,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,I had to switch browsers to get it to work.,1,dogs1,margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,51,dobermans,NA,NA,NA,graduated_college,big,NA,English,female,12953,NA,You and your friend are at an animal training ground and you see the following:,4,1607552769966,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2313,NA,Doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,elizabeth,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,19,NA,NA,warmup/doberman2.png,Dogs,some_high_school,NA,NA,english,other,NA,dogs,NA,1,1607552779420,1,NA,This is a,3,These are both,Chihuhua,NA,NA,warmup1,NA,NA
2313,NA,Doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,elizabeth,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,19,NA,NA,warmup/doberman2.png,Dogs,some_high_school,NA,NA,english,other,NA,dogs,NA,1,1607552779420,2,NA,This is a,3,These are both,Chihuahua,NA,NA,warmup1,NA,NA
2313,NA,hummingbird,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,NA,1,birds,elizabeth,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,NA,19,NA,NA,warmup/hummingbird2.png,birds,some_high_school,NA,NA,english,other,NA,birds,NA,2,1607552779420,1,NA,This is an,3,These are both,eagle,NA,NA,warmup1,NA,NA
2313,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,NA,1,NA,elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,19,buildings,NA,NA,NA,some_high_school,NA,comp_class_warmup,english,other,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552779420,1,The Empire State Building is tall relative to other,NA,3,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2313,What do you think your friend is saying it is small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,birds,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,19,birds,NA,NA,NA,some_high_school,small,NA,english,other,11958,NA,You and your friend see the following:,1,1607552779420,NA,It is small relative to other,NA,3,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2313,What do you think your friend is saying it is big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,19,dogs,NA,NA,NA,some_high_school,big,NA,english,other,5560,NA,You and your friend see the following:,2,1607552779420,NA,It is big relative to other,NA,3,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2313,What do you think your friend is saying it is small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,NA,1,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,19,dogs,NA,NA,NA,some_high_school,small,NA,english,other,8876,NA,You and your friend are at an animal training ground and you see the following:,3,1607552779420,NA,It is small relative to other,NA,3,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2313,What do you think your friend is saying it is big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,NA,1,birds,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,19,birds,NA,NA,NA,some_high_school,big,NA,english,other,5540,NA,You visit your friend who works at an animal shelter and you see the following:,4,1607552779420,NA,It is big relative to other,NA,3,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2313,NA,Great Dane,NA,NA,35,warmup/pug2.png,great dane,NA,This is a,NA,1,dogs2,elizabeth,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,19,NA,NA,warmup/great-dane2.png,Dogs,some_high_school,NA,NA,english,other,NA,dogs,NA,1,1607552779420,1,NA,This is a,3,These are both,Pug,NA,NA,warmup2,NA,NA
2313,NA,dandelion,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,NA,1,flowers,elizabeth,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,19,NA,NA,warmup/dandelion2.png,flowers,some_high_school,NA,NA,english,other,NA,flowers,NA,2,1607552779420,1,NA,This is a,3,These are both,sunflower,NA,NA,warmup2,NA,NA
2313,What do you think your friend is saying it is small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,NA,1,flowers,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,dandelion,19,flowers,NA,NA,NA,some_high_school,small,NA,english,other,6598,NA,You and your friend see the following:,1,1607552779420,NA,It is small relative to other,NA,3,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That dandelion is small.</b>
2313,What do you think your friend is saying it is big relative to?,NA,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,35,NA,NA,critical,NA,NA,1,flowers,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,19,flowers,NA,NA,NA,some_high_school,big,NA,english,other,5524,NA,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,2,1607552779420,NA,It is big relative to other,NA,3,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2313,What do you think your friend is saying it is big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,NA,1,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,Great Dane,19,dogs,NA,NA,NA,some_high_school,big,NA,english,other,3508,NA,You and your friend see the following:,3,1607552779420,NA,It is big relative to other,NA,3,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That Great Dane is big.</b>
2313,What do you think your friend is saying it is small relative to?,NA,images/pug-gift.png,images/dog-parade-basic2-gift.png,35,NA,NA,critical,NA,NA,1,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,pug,19,dogs,NA,NA,NA,some_high_school,small,NA,english,other,6767,NA,You and your friend are at a pet store and you see the following:,4,1607552779420,NA,It is small relative to other,NA,3,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small pug.</b>
2312,NA,tuna,NA,NA,35,warmup/clownfish2.png,tuna,NA,This is a,No,2,fish,susan,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,55,NA,I loved this experiment!,warmup/tuna2.png,fish,graduated_college,NA,NA,English,female,NA,fish,NA,1,1607552509487,1,NA,This is a,1,These are both,clownfish,NA,NA,warmup1,NA,NA
2312,NA,sunflower,NA,NA,35,warmup/dandelion2.png,sunflower,NA,This is a,No,2,flowers,susan,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,55,NA,I loved this experiment!,warmup/sunflower2.png,plants,graduated_college,NA,NA,English,female,NA,flowers,NA,2,1607552509487,1,NA,This is a,1,These are both,dandelion,NA,NA,warmup1,NA,NA
2312,NA,sunflower,NA,NA,35,warmup/dandelion2.png,sunflower,NA,This is a,No,2,flowers,susan,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,55,NA,I loved this experiment!,warmup/sunflower2.png,flowers,graduated_college,NA,NA,English,female,NA,flowers,NA,2,1607552509487,2,NA,This is a,1,These are both,dandelion,NA,NA,warmup1,NA,NA
2312,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,2,NA,susan,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,55,buildings,I loved this experiment!,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1607552509487,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2312,What do you think your friend is saying it is big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,flowers,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,sunflower,55,flowers,I loved this experiment!,NA,NA,graduated_college,big,NA,English,female,20760,NA,You and your friend see the following:,1,1607552509487,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2312,What do you think your friend is saying it is small relative to?,NA,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,35,NA,NA,critical,NA,No,2,flowers,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,dandelion,55,dandelions,I loved this experiment!,NA,NA,graduated_college,small,NA,English,female,31641,NA,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,2,1607552509487,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2312,What do you think your friend is saying it is big relative to?,NA,images/tuna_filler.png,images/fish-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,fish,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,tuna,55,fish,I loved this experiment!,NA,NA,graduated_college,big,NA,English,female,24976,NA,You and your friend see the following:,3,1607552509487,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2312,What do you think your friend is saying it is small relative to?,NA,images/clownfish_net.png,images/fish-parade-basic.png,35,NA,NA,critical,NA,No,2,fish,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,clownfish,55,fish,I loved this experiment!,NA,NA,graduated_college,small,NA,English,female,21623,NA,You visit your friend who works as a marine biologist and you see the following:,4,1607552509487,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2312,NA,doberman,NA,NA,35,warmup/chihuahua2.png,doberman,NA,This is a,No,2,dogs1,susan,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,55,NA,I loved this experiment!,warmup/doberman2.png,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1607552509487,1,NA,This is a,1,These are both,chihuahua,NA,NA,warmup2,NA,NA
2312,NA,great dane,NA,NA,35,warmup/pug2.png,great dane,NA,This is a,No,2,dogs2,susan,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,55,NA,I loved this experiment!,warmup/great-dane2.png,dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,2,1607552509487,1,NA,This is a,1,These are both,pug,NA,NA,warmup2,NA,NA
2312,What do you think your friend is saying it is small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,dogs1,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,55,chihuahua,I loved this experiment!,NA,NA,graduated_college,small,NA,English,female,15808,NA,You and your friend see the following:,1,1607552509487,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2312,What do you think your friend is saying it is big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No,2,dogs1,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,55,dogs,I loved this experiment!,NA,NA,graduated_college,big,NA,English,female,6784,NA,You and your friend are at an animal training ground and you see the following:,2,1607552509487,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2312,What do you think your friend is saying it is small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,No,2,dogs2,susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,55,dogs,I loved this experiment!,NA,NA,graduated_college,small,NA,English,female,8736,NA,You and your friend see the following:,3,1607552509487,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
