submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2247,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,none,1,dogs1,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,26,dogs,NA,NA,graduated_high_school,small,NA,english,male,7586,You and your friend are at an animal training ground and you see the following:,3,1588867356687,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2247,What do you think your friend is saying is it small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,none,1,dogs2,Jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,26,dogs,NA,NA,graduated_high_school,small,NA,english,male,4569,You and your friend see the following:,4,1588867356687,NA,It is small relative to other,NA,1.5,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That pug is small.</b>
2246,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,No,2,NA,Patricia,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,NA,NA,NA,NA,comp_class_warmup,English,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866371864,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2246,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,No,2,trees,Patricia,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/redwood2.png,NA,NA,NA,English,NA,NA,NA,1,1588866371864,1,NA,This is a,1,redwood,NA,NA,warmup1,NA,NA
2246,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,Patricia,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/dandelion2.png,NA,NA,NA,English,NA,NA,NA,2,1588866371864,1,NA,This is a,1,dandilion,NA,NA,warmup1,NA,NA
2246,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,Patricia,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/dandelion2.png,NA,NA,NA,English,NA,NA,NA,2,1588866371864,2,NA,This is a,1,dandelion,NA,NA,warmup1,NA,NA
2246,What do you think your friend is saying is it big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,trees,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,NA,trees,NA,NA,NA,big,NA,English,NA,12054,You and your friend see the following:,1,1588866371864,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2246,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,No,2,flowers,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,NA,plants,NA,NA,NA,small,NA,English,NA,14210,You and your friend are at their garden and you see the following:,2,1588866371864,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2246,What do you think your friend is saying is it big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,flowers,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,NA,flowers,NA,NA,NA,big,NA,English,NA,8828,You and your friend see the following:,3,1588866371864,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2246,What do you think your friend is saying is it small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,No,2,trees,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,NA,trees,NA,NA,NA,small,NA,English,NA,10807,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,4,1588866371864,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2246,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,No,2,birds,Patricia,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/hummingbird2.png,NA,NA,NA,English,NA,NA,NA,1,1588866371864,1,NA,This is an,1,hummingbird,NA,NA,warmup2,NA,NA
2246,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,No,2,dogs1,Patricia,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,NA,warmup/chihuahua2.png,NA,NA,NA,English,NA,NA,NA,2,1588866371864,1,NA,This is a,1,chihuahua,NA,NA,warmup2,NA,NA
2246,What do you think your friend is saying is it small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,birds,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,NA,birds,NA,NA,NA,small,NA,English,NA,15016,You and your friend see the following:,1,1588866371864,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2246,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,No,2,dogs1,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,doberman,NA,dogs,NA,NA,NA,big,NA,English,NA,9734,You and your friend are at an animal training ground and you see the following:,2,1588866371864,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big doberman is a service animal.</b>
2246,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,No,2,birds,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,NA,rescues,NA,NA,NA,big,NA,English,NA,8200,You visit your friend who works at an animal shelter and you see the following:,3,1588866371864,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2246,What do you think your friend is saying is it small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,No,2,dogs1,Patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,NA,dogs,NA,NA,NA,small,NA,English,NA,6375,You and your friend see the following:,4,1588866371864,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That chihuahua is small.</b>
2245,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,1,NA,Linda,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,The empire state building is tall,nice,NA,graduated_college,NA,comp_class_warmup,English,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866883e3,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2245,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,1,NA,Linda,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,building,nice,NA,graduated_college,NA,comp_class_warmup,English,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866883e3,2,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2245,NA,chichu,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,1,dogs1,Linda,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/chihuahua2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1588866883e3,1,NA,This is a,1,chichu,NA,NA,warmup1,NA,NA
2245,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,1,dogs1,Linda,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/chihuahua2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1588866883e3,2,NA,This is a,1,chihuahua,NA,NA,warmup1,NA,NA
2245,NA,great,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,1,dogs2,Linda,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/pug2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1588866883e3,1,NA,This is a,1,pug,NA,NA,warmup1,NA,NA
2245,NA,great dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,1,dogs2,Linda,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/pug2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1588866883e3,2,NA,This is a,1,pug,NA,NA,warmup1,NA,NA
2245,What do you think your friend is saying is it big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,no,1,dogs1,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,doberman,NA,big,nice,NA,graduated_college,big,NA,English,NA,13993,You and your friend see the following:,1,1588866883e3,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2245,What do you think your friend is saying is it big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,1,dogs2,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,NA,human,nice,NA,graduated_college,big,NA,English,NA,9322,You and your friend see the following:,2,1588866883e3,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That Great Dane is big.</b>
2245,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,no,1,dogs1,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,NA,pug,nice,NA,graduated_college,small,NA,English,NA,7318,You and your friend are at an animal training ground and you see the following:,3,1588866883e3,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2245,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,no,1,dogs2,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,NA,chichu,nice,NA,graduated_college,small,NA,English,NA,7380,You and your friend are at a pet show and you see the following:,4,1588866883e3,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2245,NA,eggel,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,no,1,birds,Linda,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/hummingbird2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1588866883e3,1,NA,This is an,1,sparrow,NA,NA,warmup2,NA,NA
2245,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,no,1,birds,Linda,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/hummingbird2.png,graduated_college,NA,NA,English,NA,NA,NA,1,1588866883e3,2,NA,This is an,1,hummingbird,NA,NA,warmup2,NA,NA
2245,NA,sun,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,no,1,flowers,Linda,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/dandelion2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1588866883e3,1,NA,This is a,1,flower,NA,NA,warmup2,NA,NA
2245,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,no,1,flowers,Linda,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,NA,NA,nice,warmup/dandelion2.png,graduated_college,NA,NA,English,NA,NA,NA,2,1588866883e3,2,NA,This is a,1,dandelion,NA,NA,warmup2,NA,NA
2245,What do you think your friend is saying is it small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,no,1,flowers,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,NA,dandelion,nice,NA,graduated_college,small,NA,English,NA,9471,You and your friend see the following:,1,1588866883e3,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small dandelion.</b>
2245,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,no,1,birds,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,NA,egale,nice,NA,graduated_college,small,NA,English,NA,8466,You visit your friend who works at an animal shelter and you see the following:,2,1588866883e3,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2245,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,no,1,flowers,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,NA,flower,nice,NA,graduated_college,big,NA,English,NA,7039,You and your friend are at their garden and you see the following:,3,1588866883e3,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2245,What do you think your friend is saying is it big relative to?,NA,images/eagle_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,no,1,birds,Linda,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,NA,eagle,nice,NA,graduated_college,big,NA,English,NA,7716,You and your friend see the following:,4,1588866883e3,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big eagle.</b>
2244,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,Everything good,1,NA,Jessica,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,28,Tallest,Nice study,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866631620,1,The Empire State Building is tall relative to other,NA,0.98,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2244,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,Everything good,1,NA,Jessica,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,28,House,Nice study,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866631620,2,The Empire State Building is tall relative to other,NA,0.98,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2244,NA,Great Dan,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,Everything good,1,dogs2,Jessica,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,28,NA,Nice study,warmup/pug2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866631620,1,NA,This is a,0.98,Pug,NA,NA,warmup1,NA,NA
2244,NA,Great Dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,Everything good,1,dogs2,Jessica,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,28,NA,Nice study,warmup/pug2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866631620,2,NA,This is a,0.98,Pug,NA,NA,warmup1,NA,NA
2244,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,Everything good,1,birds,Jessica,NA,eagle,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,28,NA,Nice study,warmup/hummingbird2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866631620,1,NA,This is an,0.98,hummingbird,NA,NA,warmup1,NA,NA
2244,What do you think your friend is saying is it big relative to?,NA,images/eagle_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,Everything good,1,birds,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,28,eagle,Nice study,NA,graduated_college,big,NA,English,female,49304,You and your friend see the following:,1,1588866631620,NA,It is big relative to other,NA,0.98,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big eagle.</b>
2244,What do you think your friend is saying is it small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,Everything good,1,dogs2,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,28,great dane,Nice study,NA,graduated_college,small,NA,English,female,19438,You and your friend see the following:,2,1588866631620,NA,It is small relative to other,NA,0.98,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2244,What do you think your friend is saying is it small relative to?,NA,images/hummingbird.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,Everything good,1,birds,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,28,himmingbird,Nice study,NA,graduated_college,small,NA,English,female,10222,You visit your friend who works at an animal shelter and you see the following:,3,1588866631620,NA,It is small relative to other,NA,0.98,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2244,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,Everything good,1,dogs2,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,28,pug,Nice study,NA,graduated_college,big,NA,English,female,10192,You and your friend are at a pet show and you see the following:,4,1588866631620,NA,It is big relative to other,NA,0.98,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2244,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,Everything good,1,dogs1,Jessica,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,28,NA,Nice study,warmup/chihuahua2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866631620,1,NA,This is a,0.98,chihuahua,NA,NA,warmup2,NA,NA
2244,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,Everything good,1,flowers,Jessica,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,28,NA,Nice study,warmup/dandelion2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866631620,1,NA,This is a,0.98,dandelion,NA,NA,warmup2,NA,NA
2244,What do you think your friend is saying is it small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,Everything good,1,dogs1,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,28,doberman,Nice study,NA,graduated_college,small,NA,English,female,32776,You and your friend see the following:,1,1588866631620,NA,It is small relative to other,NA,0.98,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That chihuahua is small.</b>
2244,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,Everything good,1,flowers,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,28,dandelion,Nice study,NA,graduated_college,big,NA,English,female,20160,You and your friend are at their garden and you see the following:,2,1588866631620,NA,It is big relative to other,NA,0.98,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2244,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,Everything good,1,dogs1,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,28,chihuahua,Nice study,NA,graduated_college,big,NA,English,female,27431,You and your friend are at an animal training ground and you see the following:,3,1588866631620,NA,It is big relative to other,NA,0.98,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That service animal is a big doberman.</b>
2244,What do you think your friend is saying is it small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,Everything good,1,flowers,Jessica,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,28,sunflower,Nice study,NA,graduated_college,small,NA,English,female,12968,You and your friend see the following:,4,1588866631620,NA,It is small relative to other,NA,0.98,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That dandelion is small.</b>
2243,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,2,NA,linda,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,42,buildings,none,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866925570,1,The Empire State Building is tall relative to other,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2243,NA,great dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,2,dogs2,linda,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,42,NA,none,warmup/pug2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866925570,1,NA,This is a,NA,pug,NA,NA,warmup1,NA,NA
2243,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,no,2,trees,linda,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,42,NA,none,warmup/redwood2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866925570,1,NA,This is a,NA,redwood,NA,NA,warmup1,NA,NA
2243,What do you think your friend is saying is it small relative to?,NA,images/bonsai_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,trees,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,42,other trees,none,NA,graduated_college,small,NA,English,female,8773,You and your friend see the following:,1,1588866925570,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small bonsai.</b>
2243,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,no,2,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,42,dogs,none,NA,graduated_college,small,NA,English,female,7064,You and your friend are at a pet show and you see the following:,2,1588866925570,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2243,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,no,2,trees,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,42,everything,none,NA,graduated_college,big,NA,English,female,10672,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1588866925570,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2243,What do you think your friend is saying is it big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,2,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,42,dogs,none,NA,graduated_college,big,NA,English,female,5153,You and your friend see the following:,4,1588866925570,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That Great Dane is big.</b>
2243,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,linda,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,42,NA,none,warmup/chihuahua2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866925570,1,NA,This is a,NA,chihuahua,NA,NA,warmup2,NA,NA
2243,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,no,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,42,NA,none,warmup/hummingbird2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866925570,1,NA,This is an,NA,hummingbird,NA,NA,warmup2,NA,NA
2243,What do you think your friend is saying is it small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,42,bird,none,NA,graduated_college,small,NA,English,female,8588,You and your friend see the following:,1,1588866925570,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2243,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,no,2,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,42,dogs,none,NA,graduated_college,big,NA,English,female,11867,You and your friend are at an animal training ground and you see the following:,2,1588866925570,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That service animal is a big doberman.</b>
2243,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,no,2,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,42,birds,none,NA,graduated_college,big,NA,English,female,12211,You visit your friend who works at an animal shelter and you see the following:,3,1588866925570,NA,It is big relative to other,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2243,What do you think your friend is saying is it small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,42,dogs,none,NA,graduated_college,small,NA,English,female,4770,You and your friend see the following:,4,1588866925570,NA,It is small relative to other,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That chihuahua is small.</b>
