submission_id,question,response1,startDate,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2703,NA,eagle,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),NA,NA,37,warmup/hummingbird2.png,eagle,NA,This is a,no,1,birds,jennifer,NA,hummingbird,yes,Please label the pictures below.,NA,NA,NA,NA,29,NA,n/a,warmup/eagle2.png,birds,graduated_college,NA,NA,english,male,NA,birds,NA,1,1,NA,This is an,1,These are both,hummingbird,NA,NA,warmup1,NA,NA
2703,NA,stripmall,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,no,1,buildings,jennifer,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,29,NA,n/a,warmup/stripmall2.png,buildings,graduated_college,NA,NA,english,male,NA,buildings,NA,2,1,NA,This is a,1,These are both,skyscraper,NA,NA,warmup1,NA,NA
2703,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),NA,NA,37,NA,NA,NA,NA,no,1,NA,jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,29,buildings,n/a,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2703,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),images/hummingbird.png,images/bird-parade-basic.png,37,NA,NA,critical,NA,no,1,birds,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,29,birds,n/a,NA,NA,graduated_college,small,NA,english,male,22518,NA,You visit your friend who works at an animal shelter and you see the following:,1,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2703,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,no,1,buildings,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,29,other buildings,n/a,NA,NA,graduated_college,big,NA,english,male,49632,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2703,NA,sunflower,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,no,1,flowers,jennifer,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,29,NA,n/a,warmup/sunflower2.png,flowers,graduated_college,NA,NA,english,male,NA,flowers,NA,1,1,NA,This is a,1,These are both,dandelion,NA,NA,warmup2,NA,NA
2703,NA,chihuahua,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,no,1,dogs1,jennifer,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,29,NA,n/a,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,doberman,NA,NA,warmup2,NA,NA
2703,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),images/doberman.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,no,1,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,29,dogs,n/a,NA,NA,graduated_college,big,NA,english,male,29341,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2703,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 17:30:42 GMT-0800 (Pacific Standard Time),images/dandelion.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,no,1,flowers,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,29,flowers,n/a,NA,NA,graduated_college,small,NA,english,male,12717,NA,You and your friend are at a garden store and you see the following:,2,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2702,NA,sunflower,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,no,2,flowers,jessica,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/sunflower2.png,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1,NA,This is a,1,These are both,dandelion,NA,NA,warmup1,NA,NA
2702,NA,pug,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,no,2,dogs2,jessica,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/pug2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,great dane,NA,NA,warmup1,NA,NA
2702,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,no,2,NA,jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,25,buildings,NA,NA,NA,some_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2702,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,no,2,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,pug,25,dogs,NA,NA,NA,some_college,small,NA,English,male,22532,NA,You and your friend are at a pet show and you see the following:,1,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2702,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),images/sunflower.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,no,2,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,25,flowers,NA,NA,NA,some_college,big,NA,English,male,18997,NA,You and your friend are at a garden store and you see the following:,2,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2702,NA,hummingbird,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/eagle2.png,hummingbird,NA,This is a,no,2,birds,jessica,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/hummingbird2.png,birds,some_college,NA,NA,English,male,NA,birds,NA,1,1,NA,This is an,1,These are both,eagle,NA,NA,warmup2,NA,NA
2702,NA,chihuaua,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,jessica,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/chihuahua2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,doberman,NA,NA,warmup2,NA,NA
2702,NA,chihuahua,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,jessica,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,25,NA,NA,warmup/chihuahua2.png,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,2,NA,This is a,1,These are both,doberman,NA,NA,warmup2,NA,NA
2702,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,no,2,dogs1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,25,dogs,NA,NA,NA,some_college,small,NA,English,male,17557,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2702,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:28:55 GMT-0500 (Eastern Standard Time),images/eagle.png,images/bird-parade-basic.png,37,NA,NA,critical,NA,no,2,birds,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,25,birds,NA,NA,NA,some_college,big,NA,English,male,17910,NA,You visit your friend who works at an animal shelter and you see the following:,2,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2701,NA,Eagle,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,warmup/hummingbird2.png,eagle,NA,This is a,No,1,birds,Elizabeth,NA,hummingbird,yes,Please label the pictures below.,NA,NA,NA,NA,44,NA,NA,warmup/eagle2.png,Birds,higher_degree,NA,NA,English,male,NA,birds,NA,1,1,NA,This is an,1,These are both,Hummingbird,NA,NA,warmup1,NA,NA
2701,NA,Stripmall,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,1,buildings,Elizabeth,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,44,NA,NA,warmup/stripmall2.png,Buildings,higher_degree,NA,NA,English,male,NA,buildings,NA,2,1,NA,This is a,1,These are both,Skyscraper,NA,NA,warmup1,NA,NA
2701,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,NA,NA,NA,NA,No,1,NA,Elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,44,Buildings,NA,NA,NA,higher_degree,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2701,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),images/eagle.png,images/bird-parade-basic.png,37,NA,NA,critical,NA,No,1,birds,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,44,Birds,NA,NA,NA,higher_degree,big,NA,English,male,37760,NA,You visit your friend who works at an animal shelter and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2701,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),images/stripmall-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,No,1,buildings,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,stripmall,44,Buildings,NA,NA,NA,higher_degree,small,NA,English,male,30954,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small stripmall is a landmark.</b>
2701,NA,Pug,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No,1,dogs2,Elizabeth,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,44,NA,NA,warmup/pug2.png,Dogs,higher_degree,NA,NA,English,male,NA,dogs,NA,1,1,NA,This is a,1,These are both,Great dane,NA,NA,warmup2,NA,NA
2701,NA,Chiawawa,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No,1,dogs1,Elizabeth,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,44,NA,NA,warmup/chihuahua2.png,Dogs,higher_degree,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,Doberman,NA,NA,warmup2,NA,NA
2701,NA,chihuahua,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No,1,dogs1,Elizabeth,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,44,NA,NA,warmup/chihuahua2.png,Dogs,higher_degree,NA,NA,English,male,NA,dogs,NA,2,2,NA,This is a,1,These are both,Doberman,NA,NA,warmup2,NA,NA
2701,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),images/doberman.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,No,1,dogs1,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,44,Other service dog,NA,NA,NA,higher_degree,big,NA,English,male,31182,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2701,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:26:19 GMT-0600 (Central Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No,1,dogs2,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,44,Dogs,NA,NA,NA,higher_degree,small,NA,English,male,19731,NA,You and your friend are at a pet show and you see the following:,2,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2700,NA,bonsai,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/redwood2.png,bonsai,NA,This is a,No the experiment worked well,1,trees,jessica,NA,redwood or sequoia (choose one),yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/bonsai2.png,trees,graduated_high_school,NA,NA,English,male,NA,trees,NA,1,1,NA,This is a,1,These are both,redwood,NA,NA,warmup1,NA,NA
2700,NA,chiuahah,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No the experiment worked well,1,dogs1,jessica,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/chihuahua2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,doberman,NA,NA,warmup1,NA,NA
2700,NA,chihuahaua,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No the experiment worked well,1,dogs1,jessica,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/chihuahua2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,2,2,NA,This is a,1,These are both,doberman,NA,NA,warmup1,NA,NA
2700,NA,chihuahua,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No the experiment worked well,1,dogs1,jessica,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/chihuahua2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,2,3,NA,This is a,1,These are both,doberman,NA,NA,warmup1,NA,NA
2700,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,NA,NA,NA,NA,No the experiment worked well,1,NA,jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,18,buildings,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2700,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),images/doberman.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,No the experiment worked well,1,dogs1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,doberman,18,dogs,NA,NA,NA,graduated_high_school,big,NA,English,male,17375,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a service-animal.</b>
2700,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),images/redwood_sign.png,images/tree-parade-basic.png,37,NA,NA,critical,NA,No the experiment worked well,1,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,18,trees,NA,NA,NA,graduated_high_school,big,NA,English,male,12657,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2700,NA,dandelion,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,No the experiment worked well,1,flowers,jessica,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/dandelion2.png,flowers,graduated_high_school,NA,NA,English,male,NA,flowers,NA,1,1,NA,This is a,1,These are both,sunflower,NA,NA,warmup2,NA,NA
2700,NA,pug,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No the experiment worked well,1,dogs2,jessica,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/pug2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,great dane,NA,NA,warmup2,NA,NA
2700,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No the experiment worked well,1,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,18,dogs,NA,NA,NA,graduated_high_school,small,NA,English,male,7297,NA,You and your friend are at a pet show and you see the following:,1,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2700,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:30:45 GMT-0600 (Central Standard Time),images/dandelion.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,No the experiment worked well,1,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,18,flowers,NA,NA,NA,graduated_high_school,small,NA,English,male,14173,NA,You and your friend are at a garden store and you see the following:,2,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2699,NA,sunflower,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,no,1,flowers,jessica,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,20,NA,NA,warmup/sunflower2.png,flowers,graduated_high_school,NA,NA,English,male,NA,flowers,NA,1,1,NA,This is a,0.74,These are both,dandelion,NA,NA,warmup1,NA,NA
2699,NA,redwood,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,no,1,trees,jessica,NA,bonsai,yes,Please label the pictures below.,NA,NA,NA,NA,20,NA,NA,warmup/redwood2.png,trees,graduated_high_school,NA,NA,English,male,NA,trees,NA,2,1,NA,This is a,0.74,These are both,bonsai,NA,NA,warmup1,NA,NA
2699,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,no,1,NA,jessica,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,20,buildings,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,0.74,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2699,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),images/dandelion.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,no,1,flowers,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,20,flowers,NA,NA,NA,graduated_high_school,small,NA,English,male,70208,NA,You and your friend are at a garden store and you see the following:,1,NA,It is small relative to other,NA,0.74,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2699,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),images/redwood_sign.png,images/tree-parade-basic.png,37,NA,NA,critical,NA,no,1,trees,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,20,trees,NA,NA,NA,graduated_high_school,big,NA,English,male,20056,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,NA,It is big relative to other,NA,0.74,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2699,NA,doberman,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,no,1,dogs1,jessica,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,20,NA,NA,warmup/doberman2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,1,1,NA,This is a,0.74,These are both,chihuahua,NA,NA,warmup2,NA,NA
2699,NA,Great Dane,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/pug2.png,great dane,NA,This is a,no,1,dogs2,jessica,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,20,NA,NA,warmup/great-dane2.png,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,2,1,NA,This is a,0.74,These are both,pug,NA,NA,warmup2,NA,NA
2699,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),images/doberman.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,no,1,dogs1,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,20,dobermans,NA,NA,NA,graduated_high_school,big,NA,English,male,26592,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is big relative to other,NA,0.74,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2699,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:23:02 GMT-0500 (Eastern Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,no,1,dogs2,jessica,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,20,pugs,NA,NA,NA,graduated_high_school,small,NA,English,male,13736,NA,You and your friend are at a pet show and you see the following:,2,NA,It is small relative to other,NA,0.74,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2698,NA,pug,Wed Dec 23 2020 20:25:42 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,NA,1,dogs2,jessica,NA,great dane,confused,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/pug2.png,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,1,These are both,great dane,NA,NA,warmup1,NA,NA
2698,NA,doberman,Wed Dec 23 2020 20:25:42 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,jessica,NA,chihuahua,confused,Please label the pictures below.,NA,NA,NA,NA,26,NA,NA,warmup/doberman2.png,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,1,These are both,chihuahua,NA,NA,warmup1,NA,NA
2698,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:25:42 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,NA,1,NA,jessica,1,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,26,buildings,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2698,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:25:42 GMT-0500 (Eastern Standard Time),images/great-dane.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,NA,1,dogs2,jessica,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,26,dogs,NA,NA,NA,graduated_high_school,big,NA,English,female,33589,NA,You and your friend are at a pet show and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
